"cont_id","cnt_relation","cnt_hospital","collection_period"
"1373_baseline_5",NA,NA,"baseline"
"1373_baseline_6",NA,NA,"baseline"
"1373_baseline_7",NA,NA,"baseline"
"1373_baseline_8",NA,NA,"baseline"
"1373_baseline_9",NA,NA,"baseline"
"1373_outbreak_1",1,FALSE,"outbreak"
"1373_outbreak_2",1,FALSE,"outbreak"
"1374_baseline_1",NA,NA,"baseline"
"1374_baseline_2",NA,NA,"baseline"
"1374_baseline_3",NA,NA,"baseline"
"1374_baseline_4",NA,NA,"baseline"
"1374_outbreak_1",1,FALSE,"outbreak"
"1374_outbreak_2",1,FALSE,"outbreak"
"1374_outbreak_3",1,FALSE,"outbreak"
"1374_outbreak_4",1,FALSE,"outbreak"
"1375_baseline_1",NA,NA,"baseline"
"1375_baseline_2",NA,NA,"baseline"
"1375_baseline_3",NA,NA,"baseline"
"1375_baseline_4",NA,NA,"baseline"
"1375_baseline_5",NA,NA,"baseline"
"1375_outbreak_1",1,FALSE,"outbreak"
"1375_outbreak_2",1,FALSE,"outbreak"
"1376_baseline_1",NA,NA,"baseline"
"1376_baseline_2",NA,NA,"baseline"
"1376_outbreak_1",1,FALSE,"outbreak"
"1377_baseline_1",NA,NA,"baseline"
"1377_baseline_10",NA,NA,"baseline"
"1377_baseline_2",NA,NA,"baseline"
"1377_baseline_3",NA,NA,"baseline"
"1377_baseline_4",NA,NA,"baseline"
"1377_baseline_5",NA,NA,"baseline"
"1377_baseline_6",NA,NA,"baseline"
"1377_baseline_7",NA,NA,"baseline"
"1377_baseline_8",NA,NA,"baseline"
"1377_baseline_9",NA,NA,"baseline"
"1377_outbreak_1",1,FALSE,"outbreak"
"1378_outbreak_1",1,FALSE,"outbreak"
"1378_outbreak_2",1,FALSE,"outbreak"
"1379_baseline_1",NA,NA,"baseline"
"1379_baseline_2",NA,NA,"baseline"
"1379_outbreak_1",1,FALSE,"outbreak"
"1379_outbreak_2",1,FALSE,"outbreak"
"1380_baseline_1",NA,NA,"baseline"
"1380_baseline_10",NA,NA,"baseline"
"1380_baseline_11",NA,NA,"baseline"
"1380_baseline_12",NA,NA,"baseline"
"1380_baseline_2",NA,NA,"baseline"
"1380_baseline_3",NA,NA,"baseline"
"1380_baseline_4",NA,NA,"baseline"
"1380_baseline_5",NA,NA,"baseline"
"1380_baseline_6",NA,NA,"baseline"
"1380_baseline_7",NA,NA,"baseline"
"1380_baseline_8",NA,NA,"baseline"
"1380_baseline_9",NA,NA,"baseline"
"1380_outbreak_1",1,FALSE,"outbreak"
"1380_outbreak_2",1,FALSE,"outbreak"
"1380_outbreak_3",1,FALSE,"outbreak"
"1380_outbreak_4",1,FALSE,"outbreak"
"1381_baseline_1",NA,NA,"baseline"
"1381_baseline_2",NA,NA,"baseline"
"1381_baseline_3",NA,NA,"baseline"
"1381_baseline_4",NA,NA,"baseline"
"1381_baseline_5",NA,NA,"baseline"
"1381_baseline_6",NA,NA,"baseline"
"1381_baseline_7",NA,NA,"baseline"
"1381_baseline_8",NA,NA,"baseline"
"1381_baseline_9",NA,NA,"baseline"
"1381_outbreak_1",1,FALSE,"outbreak"
"1381_outbreak_2",1,FALSE,"outbreak"
"1381_outbreak_3",1,FALSE,"outbreak"
"1381_outbreak_4",1,FALSE,"outbreak"
"1382_baseline_1",NA,NA,"baseline"
"1382_baseline_2",NA,NA,"baseline"
"1382_outbreak_1",1,FALSE,"outbreak"
"1382_outbreak_2",1,FALSE,"outbreak"
"1383_baseline_1",NA,NA,"baseline"
"1383_baseline_10",NA,NA,"baseline"
"1383_baseline_2",NA,NA,"baseline"
"1383_baseline_3",NA,NA,"baseline"
"1383_baseline_4",NA,NA,"baseline"
"1383_baseline_5",NA,NA,"baseline"
"1383_baseline_6",NA,NA,"baseline"
"1383_baseline_7",NA,NA,"baseline"
"1383_baseline_8",NA,NA,"baseline"
"1383_baseline_9",NA,NA,"baseline"
"1383_outbreak_1",1,FALSE,"outbreak"
"1383_outbreak_2",1,FALSE,"outbreak"
"1384_baseline_1",NA,NA,"baseline"
"1384_baseline_2",NA,NA,"baseline"
"1384_baseline_3",NA,NA,"baseline"
"1384_baseline_4",NA,NA,"baseline"
"1384_baseline_5",NA,NA,"baseline"
"1384_baseline_6",NA,NA,"baseline"
"1384_baseline_7",NA,NA,"baseline"
"1384_outbreak_1",1,FALSE,"outbreak"
"1384_outbreak_2",1,FALSE,"outbreak"
"1384_outbreak_3",1,FALSE,"outbreak"
"1385_baseline_1",NA,NA,"baseline"
"1385_baseline_10",NA,NA,"baseline"
"1385_baseline_11",NA,NA,"baseline"
"1385_baseline_12",NA,NA,"baseline"
"1385_baseline_13",NA,NA,"baseline"
"1385_baseline_14",NA,NA,"baseline"
"1385_baseline_15",NA,NA,"baseline"
"1385_baseline_16",NA,NA,"baseline"
"1385_baseline_17",NA,NA,"baseline"
"1385_baseline_18",NA,NA,"baseline"
"1385_baseline_19",NA,NA,"baseline"
"1385_baseline_2",NA,NA,"baseline"
"1385_baseline_20",NA,NA,"baseline"
"1385_baseline_21",NA,NA,"baseline"
"1385_baseline_22",NA,NA,"baseline"
"1385_baseline_23",NA,NA,"baseline"
"1385_baseline_24",NA,NA,"baseline"
"1385_baseline_25",NA,NA,"baseline"
"1385_baseline_26",NA,NA,"baseline"
"1385_baseline_27",NA,NA,"baseline"
"1385_baseline_28",NA,NA,"baseline"
"1385_baseline_29",NA,NA,"baseline"
"1385_baseline_3",NA,NA,"baseline"
"1385_baseline_30",NA,NA,"baseline"
"1385_baseline_31",NA,NA,"baseline"
"1385_baseline_4",NA,NA,"baseline"
"1385_baseline_5",NA,NA,"baseline"
"1385_baseline_6",NA,NA,"baseline"
"1385_baseline_7",NA,NA,"baseline"
"1385_baseline_8",NA,NA,"baseline"
"1385_baseline_9",NA,NA,"baseline"
"1385_outbreak_1",1,FALSE,"outbreak"
"1385_outbreak_2",1,FALSE,"outbreak"
"1385_outbreak_3",1,FALSE,"outbreak"
"1386_baseline_1",NA,NA,"baseline"
"1386_baseline_2",NA,NA,"baseline"
"1386_baseline_3",NA,NA,"baseline"
"1386_baseline_4",NA,NA,"baseline"
"1386_baseline_5",NA,NA,"baseline"
"1386_baseline_6",NA,NA,"baseline"
"1386_baseline_7",NA,NA,"baseline"
"1386_baseline_8",NA,NA,"baseline"
"1386_outbreak_1",1,FALSE,"outbreak"
"1386_outbreak_2",1,FALSE,"outbreak"
"1386_outbreak_3",1,FALSE,"outbreak"
"1387_baseline_1",NA,NA,"baseline"
"1387_baseline_10",NA,NA,"baseline"
"1387_baseline_11",NA,NA,"baseline"
"1387_baseline_12",NA,NA,"baseline"
"1387_baseline_13",NA,NA,"baseline"
"1387_baseline_14",NA,NA,"baseline"
"1387_baseline_15",NA,NA,"baseline"
"1387_baseline_16",NA,NA,"baseline"
"1387_baseline_17",NA,NA,"baseline"
"1387_baseline_18",NA,NA,"baseline"
"1387_baseline_19",NA,NA,"baseline"
"1387_baseline_2",NA,NA,"baseline"
"1387_baseline_20",NA,NA,"baseline"
"1387_baseline_21",NA,NA,"baseline"
"1387_baseline_22",NA,NA,"baseline"
"1387_baseline_23",NA,NA,"baseline"
"1387_baseline_24",NA,NA,"baseline"
"1387_baseline_25",NA,NA,"baseline"
"1387_baseline_3",NA,NA,"baseline"
"1387_baseline_4",NA,NA,"baseline"
"1387_baseline_5",NA,NA,"baseline"
"1387_baseline_6",NA,NA,"baseline"
"1387_baseline_7",NA,NA,"baseline"
"1387_baseline_8",NA,NA,"baseline"
"1387_baseline_9",NA,NA,"baseline"
"1387_outbreak_1",1,FALSE,"outbreak"
"1387_outbreak_2",1,FALSE,"outbreak"
"1387_outbreak_3",1,FALSE,"outbreak"
"1387_outbreak_4",1,FALSE,"outbreak"
"1388_baseline_1",NA,NA,"baseline"
"1388_baseline_2",NA,NA,"baseline"
"1388_baseline_3",NA,NA,"baseline"
"1388_baseline_4",NA,NA,"baseline"
"1388_baseline_5",NA,NA,"baseline"
"1388_baseline_6",NA,NA,"baseline"
"1388_outbreak_1",1,FALSE,"outbreak"
"1388_outbreak_2",1,FALSE,"outbreak"
"1389_outbreak_1",1,FALSE,"outbreak"
"1389_outbreak_2",1,FALSE,"outbreak"
"1390_baseline_1",NA,NA,"baseline"
"1390_baseline_2",NA,NA,"baseline"
"1390_baseline_3",NA,NA,"baseline"
"1390_outbreak_1",1,FALSE,"outbreak"
"1390_outbreak_2",1,FALSE,"outbreak"
"1390_outbreak_3",1,FALSE,"outbreak"
"1391_baseline_1",NA,NA,"baseline"
"1391_baseline_2",NA,NA,"baseline"
"1391_outbreak_1",1,FALSE,"outbreak"
"1392_baseline_1",NA,NA,"baseline"
"1392_baseline_10",NA,NA,"baseline"
"1392_baseline_100",NA,NA,"baseline"
"1392_baseline_11",NA,NA,"baseline"
"1392_baseline_12",NA,NA,"baseline"
"1392_baseline_13",NA,NA,"baseline"
"1392_baseline_14",NA,NA,"baseline"
"1392_baseline_15",NA,NA,"baseline"
"1392_baseline_16",NA,NA,"baseline"
"1392_baseline_17",NA,NA,"baseline"
"1392_baseline_18",NA,NA,"baseline"
"1392_baseline_19",NA,NA,"baseline"
"1392_baseline_2",NA,NA,"baseline"
"1392_baseline_20",NA,NA,"baseline"
"1392_baseline_21",NA,NA,"baseline"
"1392_baseline_22",NA,NA,"baseline"
"1392_baseline_23",NA,NA,"baseline"
"1392_baseline_24",NA,NA,"baseline"
"1392_baseline_25",NA,NA,"baseline"
"1392_baseline_26",NA,NA,"baseline"
"1392_baseline_27",NA,NA,"baseline"
"1392_baseline_28",NA,NA,"baseline"
"1392_baseline_29",NA,NA,"baseline"
"1392_baseline_3",NA,NA,"baseline"
"1392_baseline_30",NA,NA,"baseline"
"1392_baseline_31",NA,NA,"baseline"
"1392_baseline_32",NA,NA,"baseline"
"1392_baseline_33",NA,NA,"baseline"
"1392_baseline_34",NA,NA,"baseline"
"1392_baseline_35",NA,NA,"baseline"
"1392_baseline_36",NA,NA,"baseline"
"1392_baseline_37",NA,NA,"baseline"
"1392_baseline_38",NA,NA,"baseline"
"1392_baseline_39",NA,NA,"baseline"
"1392_baseline_4",NA,NA,"baseline"
"1392_baseline_40",NA,NA,"baseline"
"1392_baseline_41",NA,NA,"baseline"
"1392_baseline_42",NA,NA,"baseline"
"1392_baseline_43",NA,NA,"baseline"
"1392_baseline_44",NA,NA,"baseline"
"1392_baseline_45",NA,NA,"baseline"
"1392_baseline_46",NA,NA,"baseline"
"1392_baseline_47",NA,NA,"baseline"
"1392_baseline_48",NA,NA,"baseline"
"1392_baseline_49",NA,NA,"baseline"
"1392_baseline_5",NA,NA,"baseline"
"1392_baseline_50",NA,NA,"baseline"
"1392_baseline_51",NA,NA,"baseline"
"1392_baseline_52",NA,NA,"baseline"
"1392_baseline_53",NA,NA,"baseline"
"1392_baseline_54",NA,NA,"baseline"
"1392_baseline_55",NA,NA,"baseline"
"1392_baseline_56",NA,NA,"baseline"
"1392_baseline_57",NA,NA,"baseline"
"1392_baseline_58",NA,NA,"baseline"
"1392_baseline_59",NA,NA,"baseline"
"1392_baseline_6",NA,NA,"baseline"
"1392_baseline_60",NA,NA,"baseline"
"1392_baseline_61",NA,NA,"baseline"
"1392_baseline_62",NA,NA,"baseline"
"1392_baseline_63",NA,NA,"baseline"
"1392_baseline_64",NA,NA,"baseline"
"1392_baseline_65",NA,NA,"baseline"
"1392_baseline_66",NA,NA,"baseline"
"1392_baseline_67",NA,NA,"baseline"
"1392_baseline_68",NA,NA,"baseline"
"1392_baseline_69",NA,NA,"baseline"
"1392_baseline_7",NA,NA,"baseline"
"1392_baseline_70",NA,NA,"baseline"
"1392_baseline_71",NA,NA,"baseline"
"1392_baseline_72",NA,NA,"baseline"
"1392_baseline_73",NA,NA,"baseline"
"1392_baseline_74",NA,NA,"baseline"
"1392_baseline_75",NA,NA,"baseline"
"1392_baseline_76",NA,NA,"baseline"
"1392_baseline_77",NA,NA,"baseline"
"1392_baseline_78",NA,NA,"baseline"
"1392_baseline_79",NA,NA,"baseline"
"1392_baseline_8",NA,NA,"baseline"
"1392_baseline_80",NA,NA,"baseline"
"1392_baseline_81",NA,NA,"baseline"
"1392_baseline_82",NA,NA,"baseline"
"1392_baseline_83",NA,NA,"baseline"
"1392_baseline_84",NA,NA,"baseline"
"1392_baseline_85",NA,NA,"baseline"
"1392_baseline_86",NA,NA,"baseline"
"1392_baseline_87",NA,NA,"baseline"
"1392_baseline_88",NA,NA,"baseline"
"1392_baseline_89",NA,NA,"baseline"
"1392_baseline_9",NA,NA,"baseline"
"1392_baseline_90",NA,NA,"baseline"
"1392_baseline_91",NA,NA,"baseline"
"1392_baseline_92",NA,NA,"baseline"
"1392_baseline_93",NA,NA,"baseline"
"1392_baseline_94",NA,NA,"baseline"
"1392_baseline_95",NA,NA,"baseline"
"1392_baseline_96",NA,NA,"baseline"
"1392_baseline_97",NA,NA,"baseline"
"1392_baseline_98",NA,NA,"baseline"
"1392_baseline_99",NA,NA,"baseline"
"1392_outbreak_1",1,FALSE,"outbreak"
"1392_outbreak_2",1,FALSE,"outbreak"
"1392_outbreak_3",1,FALSE,"outbreak"
"1392_outbreak_4",1,FALSE,"outbreak"
"1393_baseline_1",NA,NA,"baseline"
"1393_baseline_2",NA,NA,"baseline"
"1393_baseline_3",NA,NA,"baseline"
"1393_baseline_4",NA,NA,"baseline"
"1393_baseline_5",NA,NA,"baseline"
"1393_baseline_6",NA,NA,"baseline"
"1393_baseline_7",NA,NA,"baseline"
"1393_baseline_8",NA,NA,"baseline"
"1393_baseline_9",NA,NA,"baseline"
"1393_outbreak_1",1,FALSE,"outbreak"
"1393_outbreak_2",1,FALSE,"outbreak"
"1394_baseline_1",NA,NA,"baseline"
"1394_baseline_10",NA,NA,"baseline"
"1394_baseline_11",NA,NA,"baseline"
"1394_baseline_12",NA,NA,"baseline"
"1394_baseline_2",NA,NA,"baseline"
"1394_baseline_3",NA,NA,"baseline"
"1394_baseline_4",NA,NA,"baseline"
"1394_baseline_5",NA,NA,"baseline"
"1394_baseline_6",NA,NA,"baseline"
"1394_baseline_7",NA,NA,"baseline"
"1394_baseline_8",NA,NA,"baseline"
"1394_baseline_9",NA,NA,"baseline"
"1394_outbreak_1",1,FALSE,"outbreak"
"1394_outbreak_2",1,FALSE,"outbreak"
"1395_baseline_1",NA,NA,"baseline"
"1395_baseline_10",NA,NA,"baseline"
"1395_baseline_11",NA,NA,"baseline"
"1395_baseline_12",NA,NA,"baseline"
"1395_baseline_13",NA,NA,"baseline"
"1395_baseline_14",NA,NA,"baseline"
"1395_baseline_15",NA,NA,"baseline"
"1395_baseline_16",NA,NA,"baseline"
"1395_baseline_17",NA,NA,"baseline"
"1395_baseline_18",NA,NA,"baseline"
"1395_baseline_19",NA,NA,"baseline"
"1395_baseline_2",NA,NA,"baseline"
"1395_baseline_20",NA,NA,"baseline"
"1395_baseline_21",NA,NA,"baseline"
"1395_baseline_22",NA,NA,"baseline"
"1395_baseline_23",NA,NA,"baseline"
"1395_baseline_3",NA,NA,"baseline"
"1395_baseline_4",NA,NA,"baseline"
"1395_baseline_5",NA,NA,"baseline"
"1395_baseline_6",NA,NA,"baseline"
"1395_baseline_7",NA,NA,"baseline"
"1395_baseline_8",NA,NA,"baseline"
"1395_baseline_9",NA,NA,"baseline"
"1395_outbreak_1",1,FALSE,"outbreak"
"1396_baseline_1",NA,NA,"baseline"
"1396_baseline_10",NA,NA,"baseline"
"1396_baseline_11",NA,NA,"baseline"
"1396_baseline_12",NA,NA,"baseline"
"1396_baseline_13",NA,NA,"baseline"
"1396_baseline_14",NA,NA,"baseline"
"1396_baseline_15",NA,NA,"baseline"
"1396_baseline_16",NA,NA,"baseline"
"1396_baseline_2",NA,NA,"baseline"
"1396_baseline_3",NA,NA,"baseline"
"1396_baseline_4",NA,NA,"baseline"
"1396_baseline_5",NA,NA,"baseline"
"1396_baseline_6",NA,NA,"baseline"
"1396_baseline_7",NA,NA,"baseline"
"1396_baseline_8",NA,NA,"baseline"
"1396_baseline_9",NA,NA,"baseline"
"1396_outbreak_1",1,FALSE,"outbreak"
"1397_baseline_1",NA,NA,"baseline"
"1397_baseline_2",NA,NA,"baseline"
"1397_baseline_3",NA,NA,"baseline"
"1397_baseline_4",NA,NA,"baseline"
"1397_baseline_5",NA,NA,"baseline"
"1397_baseline_6",NA,NA,"baseline"
"1397_outbreak_1",1,FALSE,"outbreak"
"1397_outbreak_2",1,FALSE,"outbreak"
"1398_baseline_1",NA,NA,"baseline"
"1398_baseline_2",NA,NA,"baseline"
"1398_baseline_3",NA,NA,"baseline"
"1398_baseline_4",NA,NA,"baseline"
"1399_outbreak_1",1,FALSE,"outbreak"
"1399_outbreak_2",1,FALSE,"outbreak"
"1399_outbreak_3",1,FALSE,"outbreak"
"1399_outbreak_4",1,FALSE,"outbreak"
"1400_baseline_1",NA,NA,"baseline"
"1400_baseline_2",NA,NA,"baseline"
"1400_baseline_3",NA,NA,"baseline"
"1400_outbreak_1",1,FALSE,"outbreak"
"1400_outbreak_2",1,FALSE,"outbreak"
"1401_baseline_1",NA,NA,"baseline"
"1401_baseline_2",NA,NA,"baseline"
"1401_baseline_3",NA,NA,"baseline"
"1401_baseline_4",NA,NA,"baseline"
"1401_baseline_5",NA,NA,"baseline"
"1401_baseline_6",NA,NA,"baseline"
"1401_outbreak_1",1,FALSE,"outbreak"
"1401_outbreak_2",1,FALSE,"outbreak"
"1402_baseline_1",NA,NA,"baseline"
"1402_baseline_10",NA,NA,"baseline"
"1402_baseline_11",NA,NA,"baseline"
"1402_baseline_12",NA,NA,"baseline"
"1402_baseline_13",NA,NA,"baseline"
"1402_baseline_14",NA,NA,"baseline"
"1402_baseline_15",NA,NA,"baseline"
"1402_baseline_16",NA,NA,"baseline"
"1402_baseline_17",NA,NA,"baseline"
"1402_baseline_18",NA,NA,"baseline"
"1402_baseline_19",NA,NA,"baseline"
"1402_baseline_2",NA,NA,"baseline"
"1402_baseline_20",NA,NA,"baseline"
"1402_baseline_21",NA,NA,"baseline"
"1402_baseline_22",NA,NA,"baseline"
"1402_baseline_23",NA,NA,"baseline"
"1402_baseline_24",NA,NA,"baseline"
"1402_baseline_25",NA,NA,"baseline"
"1402_baseline_26",NA,NA,"baseline"
"1402_baseline_27",NA,NA,"baseline"
"1402_baseline_28",NA,NA,"baseline"
"1402_baseline_29",NA,NA,"baseline"
"1402_baseline_3",NA,NA,"baseline"
"1402_baseline_4",NA,NA,"baseline"
"1402_baseline_5",NA,NA,"baseline"
"1402_baseline_6",NA,NA,"baseline"
"1402_baseline_7",NA,NA,"baseline"
"1402_baseline_8",NA,NA,"baseline"
"1402_baseline_9",NA,NA,"baseline"
"1402_outbreak_1",1,FALSE,"outbreak"
"1402_outbreak_2",1,FALSE,"outbreak"
"1403_baseline_1",NA,NA,"baseline"
"1403_baseline_2",NA,NA,"baseline"
"1403_baseline_3",NA,NA,"baseline"
"1403_baseline_4",NA,NA,"baseline"
"1403_baseline_5",NA,NA,"baseline"
"1403_outbreak_1",1,FALSE,"outbreak"
"1403_outbreak_2",1,FALSE,"outbreak"
"1404_baseline_1",NA,NA,"baseline"
"1404_baseline_2",NA,NA,"baseline"
"1404_baseline_3",NA,NA,"baseline"
"1404_baseline_4",NA,NA,"baseline"
"1404_baseline_5",NA,NA,"baseline"
"1404_outbreak_1",1,FALSE,"outbreak"
"1404_outbreak_2",1,FALSE,"outbreak"
"1405_baseline_1",NA,NA,"baseline"
"1405_baseline_2",NA,NA,"baseline"
"1405_outbreak_1",1,FALSE,"outbreak"
"1405_outbreak_2",1,FALSE,"outbreak"
"1406_baseline_1",NA,NA,"baseline"
"1406_baseline_10",NA,NA,"baseline"
"1406_baseline_11",NA,NA,"baseline"
"1406_baseline_12",NA,NA,"baseline"
"1406_baseline_13",NA,NA,"baseline"
"1406_baseline_14",NA,NA,"baseline"
"1406_baseline_15",NA,NA,"baseline"
"1406_baseline_16",NA,NA,"baseline"
"1406_baseline_17",NA,NA,"baseline"
"1406_baseline_18",NA,NA,"baseline"
"1406_baseline_19",NA,NA,"baseline"
"1406_baseline_2",NA,NA,"baseline"
"1406_baseline_20",NA,NA,"baseline"
"1406_baseline_3",NA,NA,"baseline"
"1406_baseline_4",NA,NA,"baseline"
"1406_baseline_5",NA,NA,"baseline"
"1406_baseline_6",NA,NA,"baseline"
"1406_baseline_7",NA,NA,"baseline"
"1406_baseline_8",NA,NA,"baseline"
"1406_baseline_9",NA,NA,"baseline"
"1406_outbreak_1",1,FALSE,"outbreak"
"1406_outbreak_2",1,FALSE,"outbreak"
"1406_outbreak_3",3,FALSE,"outbreak"
"1407_baseline_1",NA,NA,"baseline"
"1407_baseline_2",NA,NA,"baseline"
"1407_outbreak_1",1,FALSE,"outbreak"
"1407_outbreak_2",1,FALSE,"outbreak"
"1407_outbreak_3",1,FALSE,"outbreak"
"1407_outbreak_4",2,FALSE,"outbreak"
"1408_baseline_1",NA,NA,"baseline"
"1408_baseline_10",NA,NA,"baseline"
"1408_baseline_11",NA,NA,"baseline"
"1408_baseline_12",NA,NA,"baseline"
"1408_baseline_13",NA,NA,"baseline"
"1408_baseline_14",NA,NA,"baseline"
"1408_baseline_2",NA,NA,"baseline"
"1408_baseline_3",NA,NA,"baseline"
"1408_baseline_4",NA,NA,"baseline"
"1408_baseline_5",NA,NA,"baseline"
"1408_baseline_6",NA,NA,"baseline"
"1408_baseline_7",NA,NA,"baseline"
"1408_baseline_8",NA,NA,"baseline"
"1408_baseline_9",NA,NA,"baseline"
"1408_outbreak_1",1,FALSE,"outbreak"
"1408_outbreak_2",1,FALSE,"outbreak"
"1409_baseline_1",NA,NA,"baseline"
"1409_baseline_2",NA,NA,"baseline"
"1409_outbreak_1",2,FALSE,"outbreak"
"1410_baseline_1",NA,NA,"baseline"
"1410_baseline_2",NA,NA,"baseline"
"1410_baseline_3",NA,NA,"baseline"
"1410_baseline_4",NA,NA,"baseline"
"1410_baseline_5",NA,NA,"baseline"
"1410_outbreak_1",1,FALSE,"outbreak"
"1411_baseline_1",NA,NA,"baseline"
"1411_baseline_10",NA,NA,"baseline"
"1411_baseline_11",NA,NA,"baseline"
"1411_baseline_12",NA,NA,"baseline"
"1411_baseline_13",NA,NA,"baseline"
"1411_baseline_14",NA,NA,"baseline"
"1411_baseline_15",NA,NA,"baseline"
"1411_baseline_16",NA,NA,"baseline"
"1411_baseline_17",NA,NA,"baseline"
"1411_baseline_18",NA,NA,"baseline"
"1411_baseline_19",NA,NA,"baseline"
"1411_baseline_2",NA,NA,"baseline"
"1411_baseline_20",NA,NA,"baseline"
"1411_baseline_3",NA,NA,"baseline"
"1411_baseline_4",NA,NA,"baseline"
"1411_baseline_5",NA,NA,"baseline"
"1411_baseline_6",NA,NA,"baseline"
"1411_baseline_7",NA,NA,"baseline"
"1411_baseline_8",NA,NA,"baseline"
"1411_baseline_9",NA,NA,"baseline"
"1411_outbreak_1",1,FALSE,"outbreak"
"1411_outbreak_2",1,FALSE,"outbreak"
"1412_baseline_1",NA,NA,"baseline"
"1412_baseline_2",NA,NA,"baseline"
"1412_baseline_3",NA,NA,"baseline"
"1412_baseline_4",NA,NA,"baseline"
"1412_outbreak_1",1,FALSE,"outbreak"
"1412_outbreak_2",1,FALSE,"outbreak"
"1412_outbreak_3",3,FALSE,"outbreak"
"1412_outbreak_4",3,FALSE,"outbreak"
"1412_outbreak_5",3,FALSE,"outbreak"
"1413_baseline_1",NA,NA,"baseline"
"1413_baseline_2",NA,NA,"baseline"
"1413_baseline_3",NA,NA,"baseline"
"1413_baseline_4",NA,NA,"baseline"
"1413_baseline_5",NA,NA,"baseline"
"1413_baseline_6",NA,NA,"baseline"
"1414_baseline_1",NA,NA,"baseline"
"1414_baseline_10",NA,NA,"baseline"
"1414_baseline_11",NA,NA,"baseline"
"1414_baseline_12",NA,NA,"baseline"
"1414_baseline_13",NA,NA,"baseline"
"1414_baseline_14",NA,NA,"baseline"
"1414_baseline_15",NA,NA,"baseline"
"1414_baseline_16",NA,NA,"baseline"
"1414_baseline_17",NA,NA,"baseline"
"1414_baseline_18",NA,NA,"baseline"
"1414_baseline_19",NA,NA,"baseline"
"1414_baseline_2",NA,NA,"baseline"
"1414_baseline_20",NA,NA,"baseline"
"1414_baseline_21",NA,NA,"baseline"
"1414_baseline_22",NA,NA,"baseline"
"1414_baseline_23",NA,NA,"baseline"
"1414_baseline_24",NA,NA,"baseline"
"1414_baseline_3",NA,NA,"baseline"
"1414_baseline_4",NA,NA,"baseline"
"1414_baseline_5",NA,NA,"baseline"
"1414_baseline_6",NA,NA,"baseline"
"1414_baseline_7",NA,NA,"baseline"
"1414_baseline_8",NA,NA,"baseline"
"1414_baseline_9",NA,NA,"baseline"
"1414_outbreak_1",1,FALSE,"outbreak"
"1414_outbreak_2",1,FALSE,"outbreak"
"1415_baseline_1",NA,NA,"baseline"
"1415_baseline_10",NA,NA,"baseline"
"1415_baseline_2",NA,NA,"baseline"
"1415_baseline_3",NA,NA,"baseline"
"1415_baseline_4",NA,NA,"baseline"
"1415_baseline_5",NA,NA,"baseline"
"1415_baseline_6",NA,NA,"baseline"
"1415_baseline_7",NA,NA,"baseline"
"1415_baseline_8",NA,NA,"baseline"
"1415_baseline_9",NA,NA,"baseline"
"1415_outbreak_1",1,FALSE,"outbreak"
"1416_baseline_1",NA,NA,"baseline"
"1416_baseline_2",NA,NA,"baseline"
"1416_baseline_3",NA,NA,"baseline"
"1416_baseline_4",NA,NA,"baseline"
"1416_baseline_5",NA,NA,"baseline"
"1416_outbreak_1",1,FALSE,"outbreak"
"1416_outbreak_2",1,FALSE,"outbreak"
"1417_baseline_1",NA,NA,"baseline"
"1417_baseline_10",NA,NA,"baseline"
"1417_baseline_11",NA,NA,"baseline"
"1417_baseline_12",NA,NA,"baseline"
"1417_baseline_13",NA,NA,"baseline"
"1417_baseline_14",NA,NA,"baseline"
"1417_baseline_15",NA,NA,"baseline"
"1417_baseline_2",NA,NA,"baseline"
"1417_baseline_3",NA,NA,"baseline"
"1417_baseline_4",NA,NA,"baseline"
"1417_baseline_5",NA,NA,"baseline"
"1417_baseline_6",NA,NA,"baseline"
"1417_baseline_7",NA,NA,"baseline"
"1417_baseline_8",NA,NA,"baseline"
"1417_baseline_9",NA,NA,"baseline"
"1417_outbreak_1",1,FALSE,"outbreak"
"1417_outbreak_2",1,FALSE,"outbreak"
"1417_outbreak_3",1,FALSE,"outbreak"
"1418_baseline_1",NA,NA,"baseline"
"1418_baseline_2",NA,NA,"baseline"
"1418_baseline_3",NA,NA,"baseline"
"1418_baseline_4",NA,NA,"baseline"
"1418_baseline_5",NA,NA,"baseline"
"1418_baseline_6",NA,NA,"baseline"
"1418_outbreak_1",3,FALSE,"outbreak"
"1418_outbreak_2",3,FALSE,"outbreak"
"1419_baseline_1",NA,NA,"baseline"
"1419_baseline_2",NA,NA,"baseline"
"1419_baseline_3",NA,NA,"baseline"
"1419_baseline_4",NA,NA,"baseline"
"1419_baseline_5",NA,NA,"baseline"
"1419_baseline_6",NA,NA,"baseline"
"1419_outbreak_1",1,FALSE,"outbreak"
"1419_outbreak_2",1,FALSE,"outbreak"
"1420_baseline_1",NA,NA,"baseline"
"1420_baseline_10",NA,NA,"baseline"
"1420_baseline_11",NA,NA,"baseline"
"1420_baseline_12",NA,NA,"baseline"
"1420_baseline_13",NA,NA,"baseline"
"1420_baseline_14",NA,NA,"baseline"
"1420_baseline_15",NA,NA,"baseline"
"1420_baseline_16",NA,NA,"baseline"
"1420_baseline_17",NA,NA,"baseline"
"1420_baseline_18",NA,NA,"baseline"
"1420_baseline_19",NA,NA,"baseline"
"1420_baseline_2",NA,NA,"baseline"
"1420_baseline_20",NA,NA,"baseline"
