hh_id,country,hh_size,hh_size_reported
HH3098703,NL,2,2
HH3098704,NL,2,2
HH3098705,NL,2,2
HH3098706,NL,2,2
HH3098707,NL,2,2
HH3098708,NL,2,2
HH3098709,NL,2,2
HH3098710,NL,2,2
HH3099002,NL,1,1
HH3099003,NL,1,1
HH3099005,NL,1,1
HH3099802,NL,1,1
HH3099803,NL,1,1
HH3099804,NL,1,1
HH3099805,NL,1,1
HH3099806,NL,1,1
HH3099807,NL,1,1
HH3099808,NL,1,1
HH3099809,NL,1,1
HH3099810,NL,1,1
HH3100306,NL,1,1
HH3100307,NL,1,1
HH3100308,NL,1,1
HH3100309,NL,1,1
HH3100310,NL,1,1
HH3102406,NL,3,3
HH3102407,NL,4,4
HH3102408,NL,4,4
HH3102409,NL,4,4
HH3102410,NL,4,4
HH3103000,NL,4,4
HH3103001,NL,4,NA
HH3103002,NL,4,4
HH3103003,NL,4,4
HH3103004,NL,4,4
HH3103302,NL,1,1
HH3103303,NL,1,1
HH3103304,NL,1,1
HH3103305,NL,1,1
HH3103306,NL,1,1
HH3103307,NL,1,1
HH3103309,NL,1,1
HH3103310,NL,1,1
HH3103706,NL,4,4
HH3103707,NL,4,4
HH3103708,NL,4,4
HH3103709,NL,4,4
HH3103710,NL,4,4
HH3105202,NL,3,3
HH3105203,NL,2,2
HH3105204,NL,2,2
HH3105205,NL,2,2
HH3105206,NL,2,2
HH3105207,NL,2,2
HH3105208,NL,2,2
HH3105209,NL,2,2
HH3105210,NL,2,2
HH3105406,NL,4,4
HH3105408,NL,4,4
HH3105502,NL,2,2
HH3105503,NL,2,2
HH3105504,NL,2,2
HH3105505,NL,2,2
HH3105506,NL,2,2
HH3105507,NL,2,2
HH3105508,NL,2,2
HH3105509,NL,2,2
HH3105510,NL,2,2
HH3105902,NL,2,2
HH3105903,NL,2,2
HH3105904,NL,2,2
HH3105905,NL,2,2
HH3105906,NL,2,2
HH3105907,NL,2,2
HH3105908,NL,2,2
HH3105909,NL,2,2
HH3105910,NL,2,2
HH3106506,NL,4,4
HH3106507,NL,4,4
HH3106702,NL,2,2
HH3106704,NL,2,2
HH3106706,NL,2,2
HH3107500,NL,5,5
HH3107501,NL,4,NA
HH3107502,NL,4,4
HH3107503,NL,5,5
HH3107504,NL,4,4
HH3107505,NL,3,3
HH3107506,NL,3,3
HH3107507,NL,3,3
HH3107508,NL,3,3
HH3107509,NL,3,3
HH3107510,NL,3,3
HH3108002,NL,2,2
HH3108003,NL,3,3
HH3108004,NL,3,3
HH3108005,NL,3,3
HH3108006,NL,3,3
HH3109206,NL,4,4
HH3110602,NL,4,4
HH3110603,NL,4,4
HH3110604,NL,4,4
HH3110605,NL,4,4
HH3111206,NL,6,6
HH3111306,NL,2,2
HH3111308,NL,2,2
HH3111309,NL,2,2
HH3111310,NL,2,2
HH3112900,NL,2,2
HH3112901,NL,2,NA
HH3112902,NL,2,2
HH3112903,NL,2,2
HH3112904,NL,2,2
HH3112905,NL,2,2
HH3112906,NL,2,2
HH3112907,NL,2,2
HH3112908,NL,2,2
HH3112909,NL,2,2
HH3112910,NL,2,2
HH3113206,NL,2,2
HH3113207,NL,2,2
HH3113208,NL,2,2
HH3113209,NL,2,2
HH3113210,NL,2,2
HH3113402,NL,1,1
HH3113403,NL,1,1
HH3113404,NL,1,1
HH3113405,NL,1,1
HH3113406,NL,1,1
HH3114402,NL,6,6
HH3114403,NL,6,6
HH3114404,NL,6,6
HH3114405,NL,6,6
HH3114906,NL,4,4
HH3114907,NL,4,4
HH3115002,NL,2,2
HH3115003,NL,2,2
HH3115004,NL,2,2
HH3115005,NL,2,2
HH3115006,NL,2,2
HH3115007,NL,2,2
HH3115008,NL,2,2
HH3115009,NL,2,2
HH3115010,NL,2,2
HH3117900,NL,2,2
HH3117901,NL,2,NA
HH3117902,NL,2,2
HH3117903,NL,2,2
HH3117904,NL,2,2
HH3117905,NL,2,2
HH3117906,NL,2,2
HH3117907,NL,2,2
HH3117908,NL,2,2
HH3117909,NL,2,2
HH3117910,NL,2,2
HH3118500,NL,5,5
HH3118501,NL,4,NA
HH3118502,NL,4,4
HH3118503,NL,5,5
HH3118504,NL,4,4
HH3118505,NL,4,4
HH3118902,NL,1,1
HH3118905,NL,1,1
HH3118906,NL,1,1
HH3118907,NL,1,1
HH3118909,NL,1,1
HH3119906,NL,1,1
HH3119907,NL,1,1
HH3119908,NL,1,1
HH3120700,NL,4,4
HH3120701,NL,5,NA
HH3120702,NL,5,5
HH3120704,NL,5,5
HH3120705,NL,4,4
HH3120706,NL,5,5
HH3120707,NL,4,4
HH3120708,NL,4,4
HH3121002,NL,4,4
HH3121003,NL,4,4
HH3121004,NL,1,4
HH3121005,NL,4,4
HH3121006,NL,4,4
HH3121007,NL,4,4
HH3121008,NL,4,4
HH3121009,NL,4,4
HH3121010,NL,4,4
HH3121106,NL,3,3
HH3121107,NL,3,3
HH3121108,NL,3,3
HH3121109,NL,3,3
HH3121110,NL,3,3
HH3121502,NL,2,2
HH3121503,NL,2,2
HH3121504,NL,2,2
HH3121505,NL,2,2
HH3121506,NL,2,2
HH3121507,NL,2,2
HH3121510,NL,2,2
HH3122106,NL,4,4
HH3122702,NL,4,4
HH3122703,NL,4,4
HH3122704,NL,4,4
HH3122705,NL,4,4
HH3122706,NL,4,4
HH3122707,NL,4,4
HH3122708,NL,4,4
HH3123402,NL,4,4
HH3123403,NL,4,4
HH3123404,NL,4,4
HH3123405,NL,4,4
HH3123406,NL,4,4
HH3123407,NL,4,4
HH3123408,NL,4,4
HH3123409,NL,4,4
HH3123410,NL,4,4
HH3124706,NL,4,4
HH3124709,NL,4,4
HH3125102,NL,1,1
HH3125103,NL,1,1
HH3125104,NL,1,1
HH3125105,NL,1,1
HH3125106,NL,1,1
HH3125107,NL,1,1
HH3125108,NL,1,1
HH3125109,NL,1,1
HH3125110,NL,1,1
HH3125202,NL,2,2
HH3125203,NL,2,2
HH3125204,NL,2,2
HH3125600,NL,2,3
HH3125601,NL,4,NA
HH3125602,NL,4,4
HH3125605,NL,4,4
HH3125806,NL,2,2
HH3125807,NL,2,2
HH3125808,NL,2,2
HH3125809,NL,2,2
HH3125810,NL,2,2
HH3126902,NL,1,1
HH3126903,NL,1,1
HH3126905,NL,1,1
HH3127002,NL,3,3
HH3127003,NL,3,3
HH3127004,NL,3,3
HH3127005,NL,3,3
HH3127006,NL,3,3
HH3127007,NL,3,3
HH3127009,NL,3,3
HH3127010,NL,3,3
HH3127402,NL,1,1
HH3127403,NL,2,2
HH3127404,NL,1,1
HH3127405,NL,1,1
HH3127406,NL,2,2
HH3127407,NL,1,1
HH3127408,NL,1,1
HH3127409,NL,1,1
HH3127410,NL,1,1
HH3127606,NL,1,1
HH3127607,NL,1,1
HH3127608,NL,1,1
HH3127609,NL,1,2
HH3127610,NL,1,1
HH3128402,NL,5,5
HH3128403,NL,5,5
HH3128404,NL,5,5
HH3128405,NL,5,5
HH3128406,NL,5,5
HH3128407,NL,5,5
HH3128408,NL,5,5
HH3128409,NL,5,5
HH3128410,NL,5,5
HH3129402,NL,4,4
HH3129403,NL,4,4
HH3129404,NL,4,4
HH3129606,NL,5,5
HH3129607,NL,5,5
HH3130002,NL,3,3
HH3130003,NL,3,3
HH3130004,NL,3,3
HH3130005,NL,3,3
HH3130006,NL,3,3
HH3130007,NL,3,3
HH3130009,NL,3,3
HH3130010,NL,3,3
HH3133706,NL,5,5
HH3133707,NL,5,5
HH3133708,NL,5,5
HH3133709,NL,5,5
HH3133710,NL,5,5
HH3133801,NL,4,NA
HH3133802,NL,4,4
HH3133803,NL,4,4
HH3133804,NL,4,4
HH3134502,NL,2,2
HH3134503,NL,2,2
HH3134504,NL,2,2
HH3134505,NL,2,2
HH3134506,NL,2,2
HH3134507,NL,2,2
HH3134508,NL,2,2
HH3134509,NL,2,2
HH3134510,NL,2,2
HH3134706,NL,1,1
HH3134707,NL,1,1
HH3134902,NL,1,1
HH3134903,NL,1,1
HH3134904,NL,1,1
HH3134905,NL,1,1
HH3134906,NL,1,1
HH3134907,NL,1,1
HH3134908,NL,1,1
HH3134909,NL,1,1
HH3134910,NL,1,1
HH3135600,NL,4,4
HH3135601,NL,4,NA
HH3135602,NL,4,4
HH3135604,NL,4,4
HH3135606,NL,4,4
HH3135608,NL,4,4
HH3136700,NL,2,3
HH3136701,NL,4,NA
HH3137602,NL,2,2
HH3137603,NL,2,2
HH3137604,NL,2,2
HH3138800,NL,3,3
HH3138801,NL,3,NA
HH3139102,NL,3,3
HH3139103,NL,3,3
HH3139104,NL,3,3
HH3139105,NL,3,3
HH3141100,NL,1,1
HH3141101,NL,1,NA
HH3141102,NL,1,1
HH3141103,NL,1,1
HH3141104,NL,1,1
HH3141105,NL,1,1
HH3141300,NL,2,2
HH3141301,NL,4,NA
HH3141304,NL,4,4
HH3141806,NL,1,1
HH3141807,NL,1,1
HH3141808,NL,1,1
HH3141809,NL,1,1
HH3141810,NL,1,1
HH3143402,NL,4,4
HH3144100,NL,1,NA
HH3144101,NL,2,NA
HH3144102,NL,4,4
HH3144103,NL,2,2
HH3144104,NL,2,2
HH3144105,NL,2,2
HH3144106,NL,2,2
HH3144107,NL,2,2
HH3144108,NL,2,2
HH3144109,NL,2,2
HH3144110,NL,2,2
HH3144402,NL,3,3
HH3144403,NL,2,2
HH3144404,NL,2,2
HH3144405,NL,2,2
HH3144406,NL,2,2
HH3144407,NL,2,2
HH3144409,NL,3,3
HH3144410,NL,2,2
HH3144601,NL,1,NA
HH3144603,NL,1,1
HH3144604,NL,2,2
HH3144605,NL,2,2
HH3144706,NL,3,3
HH3144707,NL,3,3
HH3144708,NL,1,1
HH3144709,NL,1,1
HH3144710,NL,1,1
HH3146306,NL,4,4
HH3147002,NL,1,1
HH3147003,NL,1,1
HH3147004,NL,1,1
HH3148402,NL,2,2
HH3148403,NL,2,2
HH3148404,NL,2,2
HH3148405,NL,2,2
HH3148406,NL,2,2
HH3148407,NL,2,2
HH3149406,NL,1,1
HH3149407,NL,1,1
HH3149408,NL,1,1
HH3149409,NL,1,1
HH3149410,NL,1,1
HH3149906,NL,1,1
HH3151000,NL,1,NA
HH3151001,NL,2,NA
HH3151002,NL,2,2
HH3151003,NL,2,2
HH3152306,NL,2,2
HH3152307,NL,2,2
HH3152308,NL,2,2
HH3154502,NL,9,9
HH3154503,NL,4,4
HH3154504,NL,4,4
HH3154505,NL,4,4
HH3154506,NL,3,3
HH3155606,NL,5,5
HH3155607,NL,5,5
HH3155608,NL,5,5
HH3155706,NL,2,2
HH3155707,NL,2,2
HH3155708,NL,2,2
HH3155709,NL,2,2
HH3155710,NL,2,2
HH3156206,NL,4,4
HH3156402,NL,4,4
HH3156403,NL,5,5
HH3159102,NL,3,3
HH3159103,NL,2,2
HH3159104,NL,2,2
HH3159105,NL,2,2
HH3159106,NL,2,2
HH3159107,NL,2,2
HH3159108,NL,2,2
HH3159110,NL,2,2
HH3160302,NL,2,2
HH3160303,NL,2,2
HH3160306,NL,2,2
HH3160307,NL,2,2
HH3160902,NL,3,3
HH3160904,NL,2,2
HH3161102,NL,5,5
HH3161103,NL,5,5
HH3161104,NL,5,5
HH3161105,NL,5,5
HH3161106,NL,5,5
HH3165202,NL,2,2
HH3165203,NL,2,2
HH3165204,NL,3,3
HH3165205,NL,3,3
HH3165206,NL,2,2
HH3165207,NL,2,2
HH3165208,NL,2,2
HH3165209,NL,2,2
HH3165210,NL,2,2
HH3165606,NL,1,2
HH3166102,NL,1,1
HH3166103,NL,1,1
HH3166104,NL,1,1
HH3166105,NL,1,1
HH3166106,NL,1,1
HH3166500,NL,3,3
HH3166501,NL,2,NA
HH3166502,NL,2,2
HH3166503,NL,2,2
HH3166504,NL,2,2
HH3166505,NL,2,2
HH3166506,NL,2,2
HH3166507,NL,2,2
HH3166508,NL,2,2
HH3166509,NL,2,2
HH3166510,NL,2,2
HH3167701,NL,3,NA
HH3167702,NL,3,3
HH3167703,NL,3,3
HH3167704,NL,3,3
HH3167705,NL,3,3
HH3167706,NL,3,3
HH3167707,NL,3,3
HH3167708,NL,3,3
HH3167709,NL,3,3
HH3168206,NL,2,2
HH3168207,NL,2,2
HH3168208,NL,2,2
HH3168209,NL,2,2
HH3168406,NL,4,4
HH3168502,NL,2,2
HH3168503,NL,2,2
HH3168504,NL,2,2
HH3168505,NL,2,2
HH3168506,NL,2,2
HH3168507,NL,2,2
HH3168508,NL,2,2
HH3168509,NL,2,2
HH3168510,NL,2,2
HH3168706,NL,3,3
HH3168707,NL,3,3
HH3169600,NL,2,5
HH3169601,NL,4,NA
HH3172806,NL,4,4
HH3172807,NL,4,4
HH3172809,NL,4,4
HH3172810,NL,4,4
HH3173206,NL,5,5
HH3173207,NL,5,5
HH3173208,NL,5,5
HH3173209,NL,5,5
HH3173210,NL,5,5
HH3174202,NL,2,2
HH3174203,NL,2,2
HH3174204,NL,2,2
HH3174205,NL,2,2
HH3174206,NL,2,2
HH3174207,NL,2,2
HH3174606,NL,3,3
HH3174607,NL,3,3
HH3174608,NL,3,3
HH3174609,NL,3,3
HH3174702,NL,4,4
HH3174703,NL,4,4
HH3174704,NL,4,4
HH3174705,NL,4,4
HH3174706,NL,4,4
HH3174707,NL,4,4
HH3174708,NL,4,4
HH3174709,NL,4,4
HH3174710,NL,4,4
HH3175206,NL,2,2
HH3175208,NL,2,2
HH3175209,NL,2,2
HH3175210,NL,2,2
HH3175602,NL,4,4
HH3175700,NL,2,4
HH3175701,NL,4,NA
HH3175702,NL,4,4
HH3175703,NL,4,4
HH3175704,NL,4,4
HH3175705,NL,4,4
HH3175706,NL,4,4
HH3175708,NL,4,4
HH3176700,NL,2,2
HH3176701,NL,2,NA
HH3176703,NL,2,2
HH3176704,NL,2,2
HH3176705,NL,2,2
HH3176706,NL,2,2
HH3176707,NL,2,2
HH3176708,NL,2,2
HH3176709,NL,2,2
HH3176710,NL,2,2
HH3177106,NL,13,13
HH3177107,NL,13,13
HH3177108,NL,13,13
HH3177109,NL,13,13
HH3177110,NL,13,13
HH3177800,NL,3,3
HH3177801,NL,3,NA
HH3177802,NL,4,4
HH3177805,NL,2,2
HH3177806,NL,3,3
HH3180002,NL,4,4
HH3180003,NL,4,4
HH3180004,NL,4,4
HH3180005,NL,4,4
HH3180006,NL,4,4
HH3180007,NL,4,4
HH3180008,NL,4,4
HH3180009,NL,4,4
HH3180010,NL,4,4
HH3180206,NL,2,2
HH3180208,NL,2,2
HH3180209,NL,2,2
HH3180306,NL,2,2
HH3180307,NL,2,2
HH3180308,NL,2,2
HH3180309,NL,2,2
HH3180310,NL,2,2
HH3180802,NL,2,2
HH3180803,NL,2,2
HH3180804,NL,2,2
HH3180805,NL,2,2
HH3180806,NL,2,2
HH3182202,NL,2,2
HH3182203,NL,2,2
HH3182204,NL,2,2
HH3182205,NL,2,2
HH3182206,NL,2,2
HH3182207,NL,2,2
HH3182208,NL,2,2
HH3182209,NL,2,2
HH3182210,NL,2,2
HH3183006,NL,1,1
HH3183007,NL,1,1
HH3183008,NL,1,1
HH3183009,NL,1,1
HH3183010,NL,1,1
HH3183306,NL,2,2
HH3183406,NL,2,2
HH3183407,NL,2,2
HH3183408,NL,2,2
HH3183409,NL,2,2
HH3183410,NL,2,2
HH3184100,NL,2,2
HH3184101,NL,2,NA
HH3184102,NL,2,2
HH3184103,NL,2,2
HH3184104,NL,2,2
HH3184105,NL,2,2
HH3184106,NL,2,2
HH3184107,NL,2,2
HH3184108,NL,2,2
HH3184109,NL,2,2
HH3184110,NL,2,2
HH3184400,NL,4,4
HH3184401,NL,4,NA
HH3184402,NL,4,4
HH3184403,NL,4,4
HH3184404,NL,4,4
HH3184405,NL,4,4
HH3184406,NL,4,4
HH3184407,NL,3,3
HH3184408,NL,3,3
HH3184409,NL,4,4
HH3184410,NL,4,4
HH3186006,NL,4,4
HH3186007,NL,4,4
HH3186300,NL,2,2
HH3186301,NL,2,NA
HH3186302,NL,2,2
HH3186303,NL,2,2
HH3186304,NL,2,2
HH3186305,NL,2,2
HH3186306,NL,2,2
HH3186307,NL,2,2
HH3186308,NL,2,2
HH3186309,NL,2,2
HH3186310,NL,2,2
HH3188002,NL,3,3
HH3189602,NL,1,1
HH3189603,NL,1,1
HH3189604,NL,1,1
HH3189605,NL,1,1
HH3189606,NL,1,1
HH3193102,NL,4,4
HH3193103,NL,4,4
HH3194402,NL,4,4
HH3194403,NL,4,4
HH3194404,NL,4,4
HH3194405,NL,4,4
HH3194406,NL,4,4
HH3194407,NL,4,4
HH3194409,NL,4,4
HH3194410,NL,4,4
HH3194706,NL,2,2
HH3195500,NL,3,3
HH3195501,NL,3,NA
HH3195502,NL,3,3
HH3195503,NL,3,3
HH3195504,NL,3,3
HH3195505,NL,3,3
HH3195506,NL,3,3
HH3195507,NL,3,3
HH3195508,NL,3,3
HH3195509,NL,3,3
HH3195510,NL,3,3
HH3195706,NL,3,3
HH3195707,NL,3,3
HH3195709,NL,3,3
HH3195710,NL,3,3
HH3196800,NL,5,5
HH3196801,NL,2,NA
HH3196802,NL,2,2
HH3198602,NL,4,4
HH3198604,NL,2,2
HH3198606,NL,2,2
HH3199102,NL,2,2
HH3199103,NL,2,2
HH3199104,NL,2,2
HH3199502,NL,2,2
HH3199503,NL,2,2
HH3199504,NL,2,2
HH3199505,NL,2,2
HH3199506,NL,2,2
HH3199507,NL,2,2
HH3199508,NL,2,2
HH3199509,NL,2,2
HH3199510,NL,2,2
HH3200402,NL,2,2
HH3200403,NL,2,2
HH3200404,NL,2,2
HH3200405,NL,2,2
HH3200406,NL,2,2
HH3200407,NL,2,2
HH3200408,NL,2,2
HH3200409,NL,2,2
HH3200410,NL,2,2
HH3202502,NL,3,3
HH3202503,NL,3,3
HH3203100,NL,2,2
HH3203101,NL,3,NA
HH3203103,NL,4,4
HH3203104,NL,4,4
HH3203105,NL,4,4
HH3203106,NL,4,4
HH3203107,NL,4,4
HH3204106,NL,1,1
HH3204107,NL,2,2
HH3204108,NL,2,2
HH3204109,NL,1,1
HH3204110,NL,1,1
HH3204802,NL,3,3
HH3204803,NL,2,2
HH3204804,NL,2,2
HH3204805,NL,2,2
HH3204806,NL,2,2
HH3204807,NL,2,2
HH3204808,NL,2,2
HH3204809,NL,2,2
HH3204810,NL,2,2
HH3207202,NL,2,2
HH3207203,NL,2,2
HH3207204,NL,3,3
HH3207205,NL,3,3
HH3207206,NL,3,3
HH3207700,NL,3,3
HH3207701,NL,4,NA
HH3207702,NL,4,4
HH3208202,NL,4,4
HH3208500,NL,2,2
HH3208501,NL,4,NA
HH3208502,NL,4,4
HH3208503,NL,4,4
HH3208504,NL,4,4
HH3208505,NL,4,4
HH3208507,NL,4,4
HH3208508,NL,4,4
HH3208509,NL,4,4
HH3208510,NL,4,4
HH3208802,NL,2,2
HH3208803,NL,2,2
HH3208804,NL,2,2
HH3208805,NL,2,2
HH3208806,NL,2,2
HH3208807,NL,2,2
HH3208808,NL,2,2
HH3208809,NL,2,2
HH3208810,NL,2,2
HH3209501,NL,4,NA
HH3209503,NL,5,5
HH3209606,NL,3,3
HH3209607,NL,3,3
HH3209608,NL,3,3
HH3209609,NL,3,3
HH3209610,NL,3,3
HH3210600,NL,4,4
HH3210601,NL,4,NA
HH3210602,NL,4,4
HH3211906,NL,2,2
HH3211907,NL,2,2
HH3211908,NL,2,2
HH3211909,NL,2,2
HH3211910,NL,2,2
HH3212400,NL,2,2
HH3212401,NL,2,NA
HH3212402,NL,2,2
HH3212403,NL,2,2
HH3212404,NL,2,2
HH3212405,NL,2,2
HH3212406,NL,2,2
HH3212407,NL,2,2
HH3212408,NL,1,1
HH3212409,NL,1,1
HH3212410,NL,1,1
HH3212700,NL,1,1
HH3212701,NL,2,NA
HH3212702,NL,2,2
HH3212703,NL,2,2
HH3212704,NL,2,2
HH3212705,NL,2,2
HH3212706,NL,2,2
HH3212707,NL,2,2
HH3212708,NL,2,2
HH3213006,NL,2,2
HH3214100,NL,3,3
HH3214101,NL,2,NA
HH3214102,NL,2,2
HH3214103,NL,2,2
HH3214602,NL,2,2
HH3214603,NL,2,2
HH3214604,NL,2,2
HH3214605,NL,2,2
HH3214606,NL,2,2
HH3214607,NL,2,2
HH3214608,NL,2,2
HH3214609,NL,2,2
HH3214610,NL,2,2
HH3215206,NL,3,3
HH3215207,NL,3,3
HH3215208,NL,3,3
HH3215209,NL,4,4
HH3215602,NL,2,2
HH3215603,NL,2,2
HH3215604,NL,2,2
HH3215605,NL,2,2
HH3215606,NL,2,2
HH3215607,NL,2,2
HH3215608,NL,2,2
HH3215609,NL,2,2
HH3215610,NL,2,2
HH3217102,NL,5,5
HH3217103,NL,5,5
HH3217104,NL,5,5
HH3217105,NL,5,5
HH3217506,NL,3,3
HH3217507,NL,3,3
HH3217508,NL,3,3
HH3217509,NL,3,3
HH3217510,NL,3,3
HH3217802,NL,1,1
HH3217803,NL,1,1
HH3217804,NL,1,1
HH3217805,NL,1,1
HH3217806,NL,1,1
HH3217807,NL,1,1
HH3217808,NL,1,1
HH3217809,NL,1,1
HH3217810,NL,1,1
HH3218102,NL,2,2
HH3218103,NL,2,2
HH3218104,NL,2,2
HH3218105,NL,2,2
HH3218106,NL,2,2
HH3218107,NL,2,2
HH3218108,NL,2,2
HH3218109,NL,2,2
HH3218110,NL,2,2
HH3218300,NL,3,3
HH3218304,NL,4,4
HH3218700,NL,3,2
HH3218701,NL,4,NA
HH3219902,NL,2,2
HH3219903,NL,2,2
HH3219904,NL,2,2
HH3219905,NL,2,2
HH3219906,NL,2,2
HH3219907,NL,2,2
HH3219908,NL,2,2
HH3219909,NL,2,2
HH3219910,NL,2,2
HH3220300,NL,3,3
HH3220301,NL,4,NA
HH3220600,NL,5,5
HH3220601,NL,5,NA
HH3220602,NL,5,5
HH3220603,NL,5,5
HH3220604,NL,4,4
HH3220605,NL,4,4
HH3220606,NL,4,4
HH3220607,NL,4,4
HH3221006,NL,2,2
HH3221007,NL,2,2
HH3221008,NL,2,2
HH3221009,NL,2,2
HH3221106,NL,4,4
HH3221110,NL,4,4
HH3221400,NL,4,4
HH3221401,NL,4,NA
HH3221402,NL,4,4
HH3221403,NL,3,3
HH3221404,NL,3,3
HH3221405,NL,3,3
HH3221602,NL,3,3
HH3221603,NL,3,3
HH3221604,NL,3,3
HH3221605,NL,3,3
HH3221606,NL,3,3
HH3221607,NL,3,3
HH3221608,NL,1,2
HH3221609,NL,2,2
HH3221610,NL,2,2
HH3222106,NL,4,4
HH3222109,NL,4,4
HH3222802,NL,3,3
HH3222803,NL,3,3
HH3222804,NL,3,3
HH3222805,NL,3,3
HH3222806,NL,3,3
HH3222807,NL,3,3
HH3222808,NL,3,3
HH3222809,NL,3,3
HH3222810,NL,2,2
HH3225202,NL,2,2
HH3225203,NL,2,2
HH3225204,NL,2,2
HH3225205,NL,2,2
HH3225206,NL,2,2
HH3225207,NL,2,2
HH3225208,NL,2,2
HH3225209,NL,2,2
HH3225210,NL,2,2
HH3225402,NL,2,2
HH3225403,NL,2,2
HH3225404,NL,2,2
HH3225405,NL,2,2
HH3225406,NL,2,2
HH3225407,NL,2,2
HH3225408,NL,2,2
HH3225409,NL,2,2
HH3225410,NL,2,2
HH3226000,NL,2,2
HH3226001,NL,4,NA
HH3226004,NL,5,5
HH3226005,NL,5,5
HH3227002,NL,2,2
HH3227003,NL,2,2
HH3227004,NL,2,2
HH3227005,NL,2,2
HH3227006,NL,2,2
HH3227007,NL,2,2
HH3227008,NL,2,2
HH3227009,NL,2,2
HH3228002,NL,2,2
HH3228003,NL,2,2
HH3228004,NL,2,2
HH3228005,NL,2,2
HH3228006,NL,2,2
HH3228007,NL,2,2
HH3228008,NL,2,2
HH3228009,NL,2,2
HH3228010,NL,2,2
HH3228100,NL,3,3
HH3228101,NL,3,NA
HH3228906,NL,1,1
HH3228907,NL,1,1
HH3228908,NL,1,1
HH3228909,NL,1,1
HH3228910,NL,1,1
HH3229002,NL,4,4
HH3229003,NL,4,4
HH3229004,NL,4,4
HH3229005,NL,4,4
HH3229006,NL,3,3
HH3229007,NL,3,3
HH3229009,NL,2,2
HH3229010,NL,3,3
HH3229606,NL,1,1
HH3229607,NL,1,1
HH3229608,NL,1,1
HH3229609,NL,1,1
HH3229610,NL,1,1
HH3230102,NL,1,1
HH3230103,NL,1,1
HH3230104,NL,1,1
HH3230105,NL,1,1
HH3230106,NL,1,1
HH3230107,NL,1,1
HH3230109,NL,1,1
HH3230110,NL,1,1
HH3232006,NL,3,3
HH3232700,NL,1,1
HH3232701,NL,2,NA
HH3232704,NL,3,3
HH3232705,NL,3,3
HH3232706,NL,3,3
HH3232707,NL,3,3
HH3232708,NL,3,3
HH3232709,NL,4,4
HH3233202,NL,1,1
HH3233203,NL,1,1
HH3233204,NL,1,1
HH3233806,NL,4,4
HH3233807,NL,4,4
HH3233808,NL,4,4
HH3233810,NL,3,3
HH3234002,NL,1,1
HH3234003,NL,1,1
HH3234004,NL,1,1
HH3234005,NL,1,1
HH3234006,NL,1,1
HH3235906,NL,4,4
HH3235907,NL,5,5
HH3235908,NL,4,4
HH3236300,NL,2,2
HH3236301,NL,1,NA
HH3236302,NL,2,2
HH3236303,NL,2,2
HH3236304,NL,2,2
HH3236305,NL,2,2
HH3236306,NL,2,2
HH3236307,NL,2,2
HH3236308,NL,2,2
HH3236309,NL,2,2
HH3236310,NL,2,2
HH3236700,NL,4,4
HH3236701,NL,4,NA
HH3237802,NL,1,1
HH3237803,NL,11,11
HH3237804,NL,11,11
HH3237805,NL,11,11
HH3237806,NL,11,11
HH3237807,NL,11,11
HH3237900,NL,4,5
HH3237901,NL,4,NA
HH3237903,NL,4,4
HH3237904,NL,4,4
HH3237905,NL,4,4
HH3237906,NL,4,4
HH3237907,NL,6,6
HH3237908,NL,6,6
HH3237909,NL,4,4
HH3239902,NL,2,2
HH3239903,NL,2,2
HH3239904,NL,2,2
HH3239905,NL,2,2
HH3239906,NL,2,2
HH3239907,NL,2,2
HH3239908,NL,3,3
HH3239909,NL,3,3
HH3239910,NL,3,3
HH3240206,NL,1,1
HH3240207,NL,1,1
HH3241102,NL,2,2
HH3241103,NL,2,2
HH3241104,NL,2,2
HH3241105,NL,2,2
HH3241106,NL,2,2
HH3241107,NL,2,2
HH3241108,NL,2,2
HH3241109,NL,2,2
HH3241110,NL,2,2
HH3241502,NL,4,4
HH3241503,NL,4,4
HH3241504,NL,4,4
HH3241505,NL,4,4
HH3241506,NL,2,2
HH3241507,NL,2,2
HH3243306,NL,5,5
HH3243307,NL,5,5
HH3243308,NL,5,5
HH3243309,NL,5,5
HH3243310,NL,5,5
HH3243400,NL,1,1
HH3243401,NL,1,NA
HH3243402,NL,1,1
HH3243403,NL,1,1
HH3243404,NL,1,1
HH3243600,NL,4,4
HH3243601,NL,4,NA
HH3243700,NL,1,1
HH3243701,NL,2,NA
HH3243702,NL,2,2
HH3243703,NL,2,2
HH3243704,NL,2,2
HH3243705,NL,2,2
HH3243706,NL,2,2
HH3243707,NL,2,2
HH3243708,NL,2,2
HH3243709,NL,2,2
HH3244302,NL,3,3
HH3244303,NL,2,2
HH3244304,NL,2,2
HH3244305,NL,2,2
HH3244306,NL,2,2
HH3244307,NL,2,2
HH3244308,NL,2,2
HH3244309,NL,2,2
HH3244310,NL,2,2
HH3245102,NL,4,4
HH3245103,NL,3,3
HH3245104,NL,3,3
HH3245105,NL,3,3
HH3245106,NL,3,3
HH3245107,NL,3,3
HH3245108,NL,3,3
HH3245109,NL,3,3
HH3245110,NL,3,3
HH3245302,NL,3,3
HH3245303,NL,3,3
HH3245304,NL,3,3
HH3245305,NL,3,3
HH3245306,NL,3,3
HH3245307,NL,3,3
HH3245309,NL,3,3
HH3245502,NL,2,2
HH3245503,NL,2,2
