cont_id,wave,studyDay
6659_2_2_3,2,2
6659_2_2_4,2,2
6659_2_2_5,2,2
6659_2_2_6,2,2
6659_2_2_7,2,2
6659_2_2_8,2,2
6659_2_2_9,2,2
6659_2_2_10,2,2
6659_2_2_11,2,2
6659_2_2_12,2,2
6659_2_2_13,2,2
6659_2_2_14,2,2
6659_2_2_15,2,2
6659_2_2_16,2,2
6837_2_1_1,2,1
6837_2_1_2,2,1
6837_2_2_1,2,2
6837_2_2_2,2,2
6837_2_2_3,2,2
10344_2_1_1,2,1
10344_2_1_2,2,1
10344_2_1_3,2,1
10344_2_1_4,2,1
10344_2_1_5,2,1
10344_2_2_1,2,2
10344_2_2_2,2,2
10344_2_2_3,2,2
10344_2_2_4,2,2
10344_2_2_5,2,2
10344_2_2_6,2,2
10344_2_2_7,2,2
10344_2_2_8,2,2
10344_2_2_9,2,2
7245_2_1_1,2,1
7245_2_1_2,2,1
7245_2_1_3,2,1
7245_2_1_4,2,1
7245_2_1_5,2,1
7245_2_1_6,2,1
7245_2_2_1,2,2
7245_2_2_2,2,2
7245_2_2_3,2,2
7245_2_2_4,2,2
7245_2_2_5,2,2
7245_2_2_6,2,2
7245_2_2_7,2,2
16115_2_1_1,2,1
16115_2_1_2,2,1
16115_2_1_3,2,1
16115_2_1_4,2,1
16115_2_1_5,2,1
16115_2_1_6,2,1
16115_2_1_7,2,1
16115_2_1_8,2,1
16115_2_1_9,2,1
16115_2_1_10,2,1
16115_2_2_1,2,2
16115_2_2_2,2,2
16115_2_2_3,2,2
16115_2_2_4,2,2
16115_2_2_5,2,2
16115_2_2_6,2,2
16115_2_2_7,2,2
16115_2_2_8,2,2
10351_2_1_1,2,1
10351_2_1_2,2,1
10351_2_1_3,2,1
10351_2_1_4,2,1
10351_2_1_5,2,1
10351_2_1_6,2,1
10351_2_2_1,2,2
10351_2_2_2,2,2
10351_2_2_3,2,2
10351_2_2_4,2,2
10351_2_2_5,2,2
10351_2_2_6,2,2
4506_2_1_1,2,1
4506_2_1_2,2,1
4506_2_1_3,2,1
4506_2_1_4,2,1
4506_2_1_5,2,1
4506_2_1_6,2,1
4506_2_1_7,2,1
4506_2_1_8,2,1
4506_2_1_9,2,1
4506_2_1_10,2,1
4506_2_1_11,2,1
4506_2_1_12,2,1
4506_2_1_13,2,1
4506_2_1_14,2,1
4506_2_1_15,2,1
4506_2_1_16,2,1
4506_2_1_17,2,1
4506_2_1_18,2,1
4506_2_2_1,2,2
4506_2_2_2,2,2
4506_2_2_3,2,2
4506_2_2_4,2,2
4506_2_2_5,2,2
4506_2_2_6,2,2
4506_2_2_7,2,2
4506_2_2_8,2,2
4506_2_2_9,2,2
4506_2_2_10,2,2
4506_2_2_11,2,2
4506_2_2_12,2,2
4506_2_2_13,2,2
4506_2_2_14,2,2
4506_2_2_15,2,2
4506_2_2_16,2,2
4506_2_2_17,2,2
1592_2_1_1,2,1
1592_2_1_2,2,1
1592_2_1_3,2,1
1592_2_2_1,2,2
1592_2_2_2,2,2
1592_2_2_3,2,2
1592_2_2_4,2,2
12713_2_1_1,2,1
12713_2_1_2,2,1
12713_2_1_3,2,1
12713_2_1_4,2,1
12713_2_1_5,2,1
12713_2_1_6,2,1
12713_2_1_7,2,1
12713_2_1_8,2,1
12713_2_1_9,2,1
12713_2_1_10,2,1
12713_2_1_11,2,1
12713_2_1_12,2,1
12713_2_1_13,2,1
12713_2_1_14,2,1
12713_2_1_15,2,1
12713_2_2_1,2,2
12713_2_2_2,2,2
12713_2_2_3,2,2
12713_2_2_4,2,2
12713_2_2_5,2,2
11208_2_1_1,2,1
11208_2_1_2,2,1
11208_2_1_3,2,1
11208_2_1_4,2,1
11208_2_1_5,2,1
11208_2_1_6,2,1
11208_2_1_7,2,1
11208_2_1_8,2,1
11208_2_1_9,2,1
11208_2_1_10,2,1
11208_2_1_11,2,1
11208_2_1_12,2,1
11208_2_1_13,2,1
11208_2_1_14,2,1
11208_2_1_15,2,1
11208_2_1_16,2,1
11208_2_1_17,2,1
11208_2_2_1,2,2
11208_2_2_2,2,2
11208_2_2_3,2,2
11208_2_2_4,2,2
11208_2_2_5,2,2
11208_2_2_6,2,2
11208_2_2_7,2,2
11208_2_2_8,2,2
11208_2_2_9,2,2
11208_2_2_10,2,2
11208_2_2_11,2,2
11208_2_2_12,2,2
11208_2_2_13,2,2
11208_2_2_14,2,2
11208_2_2_15,2,2
11208_2_2_16,2,2
11208_2_2_17,2,2
11208_2_2_18,2,2
11208_2_2_19,2,2
170_2_1_1,2,1
170_2_1_2,2,1
170_2_2_1,2,2
170_2_2_2,2,2
170_2_2_3,2,2
170_2_2_4,2,2
170_2_2_5,2,2
170_2_2_6,2,2
170_2_2_7,2,2
170_2_2_8,2,2
170_2_2_9,2,2
170_2_2_10,2,2
170_2_2_11,2,2
170_2_2_12,2,2
170_2_2_13,2,2
170_2_2_14,2,2
5333_2_1_1,2,1
5333_2_1_2,2,1
5333_2_1_3,2,1
5333_2_1_4,2,1
5333_2_1_5,2,1
5333_2_1_6,2,1
5333_2_1_7,2,1
5333_2_1_8,2,1
5333_2_1_9,2,1
5333_2_1_10,2,1
5333_2_1_11,2,1
5333_2_1_12,2,1
5333_2_1_13,2,1
5333_2_2_1,2,2
5333_2_2_2,2,2
5333_2_2_3,2,2
5333_2_2_4,2,2
5333_2_2_5,2,2
5333_2_2_6,2,2
5333_2_2_7,2,2
5333_2_2_8,2,2
5333_2_2_9,2,2
5333_2_2_10,2,2
5333_2_2_11,2,2
5333_2_2_12,2,2
5333_2_2_13,2,2
5333_2_2_14,2,2
9356_2_1_1,2,1
9356_2_1_2,2,1
9356_2_1_3,2,1
9356_2_1_4,2,1
9356_2_2_1,2,2
9356_2_2_2,2,2
12599_2_1_1,2,1
12599_2_1_2,2,1
12599_2_1_3,2,1
12599_2_1_4,2,1
12599_2_1_5,2,1
12599_2_1_6,2,1
12599_2_1_7,2,1
12599_2_1_8,2,1
12599_2_1_9,2,1
12599_2_1_10,2,1
12599_2_1_11,2,1
12599_2_1_12,2,1
12599_2_1_13,2,1
12599_2_1_14,2,1
12599_2_1_15,2,1
12599_2_1_16,2,1
12599_2_1_17,2,1
12599_2_1_18,2,1
12599_2_1_19,2,1
12599_2_1_20,2,1
12599_2_1_21,2,1
12599_2_2_1,2,2
12599_2_2_2,2,2
12599_2_2_3,2,2
12599_2_2_4,2,2
12599_2_2_5,2,2
11356_2_1_1,2,1
11356_2_1_2,2,1
11356_2_1_3,2,1
11356_2_1_4,2,1
11356_2_1_5,2,1
11356_2_1_6,2,1
11356_2_1_7,2,1
11356_2_1_8,2,1
11356_2_1_9,2,1
11356_2_2_1,2,2
11356_2_2_2,2,2
11356_2_2_3,2,2
11356_2_2_4,2,2
11356_2_2_5,2,2
11356_2_2_6,2,2
11356_2_2_7,2,2
11356_2_2_8,2,2
11356_2_2_9,2,2
11356_2_2_10,2,2
11356_2_2_11,2,2
11356_2_2_12,2,2
11356_2_2_13,2,2
11356_2_2_14,2,2
11356_2_2_15,2,2
11356_2_2_16,2,2
11356_2_2_17,2,2
11356_2_2_18,2,2
16429_2_1_1,2,1
16429_2_1_2,2,1
16429_2_1_3,2,1
16429_2_1_4,2,1
16429_2_1_5,2,1
16429_2_2_1,2,2
2295_2_1_1,2,1
2295_2_1_2,2,1
2295_2_1_3,2,1
2295_2_1_4,2,1
2295_2_1_5,2,1
2295_2_1_6,2,1
2295_2_1_7,2,1
2295_2_1_8,2,1
2295_2_1_9,2,1
2295_2_1_10,2,1
2295_2_1_11,2,1
2295_2_1_12,2,1
2295_2_1_13,2,1
2295_2_1_14,2,1
2295_2_1_15,2,1
2295_2_2_1,2,2
2295_2_2_2,2,2
2295_2_2_3,2,2
2295_2_2_4,2,2
2295_2_2_5,2,2
2295_2_2_6,2,2
2295_2_2_7,2,2
2295_2_2_8,2,2
2295_2_2_9,2,2
2295_2_2_10,2,2
2295_2_2_11,2,2
2295_2_2_12,2,2
2295_2_2_13,2,2
2295_2_2_14,2,2
60_2_1_1,2,1
60_2_1_2,2,1
60_2_1_3,2,1
60_2_1_4,2,1
60_2_1_5,2,1
60_2_2_1,2,2
60_2_2_2,2,2
60_2_2_3,2,2
60_2_2_4,2,2
5544_2_1_1,2,1
5544_2_1_2,2,1
5544_2_1_3,2,1
5544_2_1_4,2,1
5544_2_1_5,2,1
5544_2_1_6,2,1
5544_2_1_7,2,1
5544_2_1_8,2,1
5544_2_1_9,2,1
5544_2_1_10,2,1
5544_2_1_11,2,1
5544_2_1_12,2,1
5544_2_1_13,2,1
5544_2_1_14,2,1
5544_2_2_1,2,2
5544_2_2_2,2,2
5544_2_2_3,2,2
5544_2_2_4,2,2
5544_2_2_5,2,2
5544_2_2_6,2,2
5544_2_2_7,2,2
5544_2_2_8,2,2
8863_2_1_1,2,1
8863_2_1_2,2,1
8863_2_1_3,2,1
8863_2_1_4,2,1
8863_2_2_1,2,2
8863_2_2_2,2,2
8863_2_2_3,2,2
8863_2_2_4,2,2
8863_2_2_5,2,2
8863_2_2_6,2,2
8863_2_2_7,2,2
267_2_1_1,2,1
267_2_1_2,2,1
267_2_1_3,2,1
267_2_1_4,2,1
267_2_1_5,2,1
267_2_1_6,2,1
267_2_1_7,2,1
267_2_2_1,2,2
267_2_2_2,2,2
267_2_2_3,2,2
267_2_2_4,2,2
267_2_2_5,2,2
267_2_2_6,2,2
7070_2_1_1,2,1
7070_2_1_2,2,1
7070_2_1_3,2,1
7070_2_1_4,2,1
7070_2_1_5,2,1
7070_2_1_6,2,1
7070_2_1_7,2,1
7070_2_1_8,2,1
7070_2_2_1,2,2
7070_2_2_2,2,2
7070_2_2_3,2,2
7070_2_2_4,2,2
7070_2_2_5,2,2
7070_2_2_6,2,2
5844_2_1_1,2,1
5844_2_1_2,2,1
5844_2_1_3,2,1
5844_2_1_4,2,1
5844_2_2_1,2,2
5844_2_2_2,2,2
5844_2_2_3,2,2
5844_2_2_4,2,2
5844_2_2_5,2,2
5844_2_2_6,2,2
6243_2_1_1,2,1
6243_2_1_2,2,1
6243_2_1_3,2,1
6243_2_1_4,2,1
6243_2_1_5,2,1
6243_2_1_6,2,1
6243_2_1_7,2,1
6243_2_1_8,2,1
6243_2_1_9,2,1
6243_2_2_1,2,2
6243_2_2_2,2,2
6243_2_2_3,2,2
6243_2_2_4,2,2
6243_2_2_5,2,2
6243_2_2_6,2,2
6243_2_2_7,2,2
6243_2_2_8,2,2
6243_2_2_9,2,2
6243_2_2_10,2,2
9692_2_1_1,2,1
9692_2_1_2,2,1
9692_2_1_3,2,1
9692_2_1_4,2,1
9692_2_1_5,2,1
9692_2_1_6,2,1
9692_2_1_7,2,1
9692_2_1_8,2,1
9692_2_2_1,2,2
9692_2_2_2,2,2
9692_2_2_3,2,2
9692_2_2_4,2,2
9692_2_2_5,2,2
9692_2_2_6,2,2
9692_2_2_7,2,2
9692_2_2_8,2,2
8292_2_1_1,2,1
8292_2_1_2,2,1
8292_2_1_3,2,1
8292_2_1_4,2,1
8292_2_1_5,2,1
8292_2_1_6,2,1
8292_2_1_7,2,1
8292_2_1_8,2,1
8292_2_2_1,2,2
8292_2_2_2,2,2
8292_2_2_3,2,2
8292_2_2_4,2,2
8292_2_2_5,2,2
8292_2_2_6,2,2
8292_2_2_7,2,2
8292_2_2_8,2,2
8292_2_2_9,2,2
8292_2_2_10,2,2
6258_2_1_1,2,1
6258_2_1_2,2,1
6258_2_1_3,2,1
6258_2_1_4,2,1
6258_2_1_5,2,1
6258_2_1_6,2,1
6258_2_1_7,2,1
6258_2_1_8,2,1
6258_2_1_9,2,1
6258_2_2_1,2,2
8065_2_1_1,2,1
8065_2_1_2,2,1
8065_2_1_3,2,1
8065_2_1_4,2,1
8065_2_2_1,2,2
8065_2_2_2,2,2
8065_2_2_3,2,2
8065_2_2_4,2,2
8065_2_2_5,2,2
8065_2_2_6,2,2
8065_2_2_7,2,2
8065_2_2_8,2,2
8065_2_2_9,2,2
8065_2_2_10,2,2
8065_2_2_11,2,2
8065_2_2_12,2,2
8065_2_2_13,2,2
8065_2_2_14,2,2
8065_2_2_15,2,2
8065_2_2_16,2,2
8065_2_2_17,2,2
8065_2_2_18,2,2
8065_2_2_19,2,2
8065_2_2_20,2,2
8065_2_2_21,2,2
8065_2_2_22,2,2
8065_2_2_23,2,2
8065_2_2_24,2,2
8065_2_2_25,2,2
8065_2_2_26,2,2
8065_2_2_27,2,2
8065_2_2_28,2,2
8065_2_2_29,2,2
8065_2_2_30,2,2
8065_2_2_31,2,2
8065_2_2_32,2,2
8065_2_2_33,2,2
8065_2_2_34,2,2
8065_2_2_35,2,2
8065_2_2_36,2,2
8065_2_2_37,2,2
8065_2_2_38,2,2
8065_2_2_39,2,2
8065_2_2_40,2,2
9190_2_1_1,2,1
9190_2_1_2,2,1
9190_2_1_3,2,1
9190_2_1_4,2,1
9190_2_1_5,2,1
9190_2_1_6,2,1
9190_2_1_7,2,1
9190_2_1_8,2,1
9190_2_1_9,2,1
9190_2_1_10,2,1
9190_2_1_11,2,1
9190_2_1_12,2,1
9190_2_1_13,2,1
9190_2_1_14,2,1
9190_2_1_15,2,1
9190_2_1_16,2,1
9190_2_1_17,2,1
9190_2_1_18,2,1
9190_2_1_19,2,1
9190_2_1_20,2,1
9190_2_1_21,2,1
9190_2_1_22,2,1
9190_2_1_23,2,1
9190_2_2_1,2,2
9190_2_2_2,2,2
9190_2_2_3,2,2
9190_2_2_4,2,2
9190_2_2_5,2,2
9190_2_2_6,2,2
9190_2_2_7,2,2
9190_2_2_8,2,2
9190_2_2_9,2,2
9190_2_2_10,2,2
537_2_1_1,2,1
537_2_1_2,2,1
537_2_1_3,2,1
537_2_2_1,2,2
537_2_2_2,2,2
537_2_2_3,2,2
537_2_2_4,2,2
6645_2_1_1,2,1
6645_2_1_2,2,1
6645_2_1_3,2,1
6645_2_1_4,2,1
6645_2_1_5,2,1
6645_2_1_6,2,1
6645_2_1_7,2,1
6645_2_1_8,2,1
6645_2_1_9,2,1
6645_2_2_1,2,2
6645_2_2_2,2,2
6645_2_2_3,2,2
6645_2_2_4,2,2
6645_2_2_5,2,2
11404_2_1_1,2,1
11404_2_1_2,2,1
11404_2_1_3,2,1
11404_2_1_4,2,1
11404_2_1_5,2,1
11404_2_1_6,2,1
11404_2_1_7,2,1
11404_2_1_8,2,1
11404_2_1_9,2,1
11404_2_1_10,2,1
11404_2_1_11,2,1
11404_2_1_12,2,1
11404_2_1_13,2,1
11404_2_1_14,2,1
11404_2_1_15,2,1
11404_2_1_16,2,1
11404_2_1_17,2,1
11404_2_1_18,2,1
11404_2_1_19,2,1
11404_2_1_20,2,1
11404_2_1_21,2,1
11404_2_1_22,2,1
11404_2_2_1,2,2
11404_2_2_2,2,2
11404_2_2_3,2,2
11404_2_2_4,2,2
11404_2_2_5,2,2
11404_2_2_6,2,2
11404_2_2_7,2,2
11404_2_2_8,2,2
11404_2_2_9,2,2
11404_2_2_10,2,2
11404_2_2_11,2,2
11404_2_2_12,2,2
11404_2_2_13,2,2
11404_2_2_14,2,2
11404_2_2_15,2,2
11404_2_2_16,2,2
11404_2_2_17,2,2
11404_2_2_18,2,2
12480_2_1_1,2,1
12480_2_1_2,2,1
12480_2_1_3,2,1
12480_2_1_4,2,1
12480_2_1_5,2,1
12480_2_1_6,2,1
12480_2_1_7,2,1
12480_2_1_8,2,1
12480_2_2_1,2,2
12480_2_2_2,2,2
12480_2_2_3,2,2
12480_2_2_4,2,2
12480_2_2_5,2,2
12480_2_2_6,2,2
12480_2_2_7,2,2
12088_2_1_1,2,1
12088_2_1_2,2,1
12088_2_1_3,2,1
12088_2_1_4,2,1
12088_2_1_5,2,1
12088_2_1_6,2,1
12088_2_1_7,2,1
12088_2_1_8,2,1
12088_2_2_1,2,2
12088_2_2_2,2,2
616_2_1_1,2,1
616_2_1_2,2,1
616_2_1_3,2,1
616_2_1_4,2,1
616_2_1_5,2,1
616_2_1_6,2,1
616_2_1_7,2,1
616_2_1_8,2,1
616_2_1_9,2,1
616_2_1_10,2,1
616_2_1_11,2,1
616_2_1_12,2,1
616_2_1_13,2,1
616_2_2_1,2,2
616_2_2_2,2,2
616_2_2_3,2,2
616_2_2_4,2,2
616_2_2_5,2,2
616_2_2_6,2,2
616_2_2_7,2,2
616_2_2_8,2,2
616_2_2_9,2,2
616_2_2_10,2,2
616_2_2_11,2,2
616_2_2_12,2,2
616_2_2_13,2,2
616_2_2_14,2,2
616_2_2_15,2,2
616_2_2_16,2,2
616_2_2_17,2,2
616_2_2_18,2,2
616_2_2_19,2,2
616_2_2_20,2,2
616_2_2_21,2,2
616_2_2_22,2,2
616_2_2_23,2,2
616_2_2_24,2,2
11297_2_1_1,2,1
11297_2_1_2,2,1
11297_2_1_3,2,1
11297_2_1_4,2,1
11297_2_1_5,2,1
11297_2_1_6,2,1
11297_2_1_7,2,1
11297_2_1_8,2,1
11297_2_1_9,2,1
11297_2_1_10,2,1
11297_2_1_11,2,1
11297_2_1_12,2,1
11297_2_1_13,2,1
11297_2_1_14,2,1
11297_2_1_15,2,1
11297_2_2_1,2,2
11297_2_2_2,2,2
11297_2_2_3,2,2
11297_2_2_4,2,2
873_2_1_1,2,1
873_2_1_2,2,1
873_2_1_3,2,1
873_2_1_4,2,1
873_2_2_1,2,2
873_2_2_2,2,2
873_2_2_3,2,2
873_2_2_4,2,2
873_2_2_5,2,2
2327_2_1_1,2,1
2327_2_1_2,2,1
2327_2_1_3,2,1
2327_2_1_4,2,1
2327_2_1_5,2,1
2327_2_1_6,2,1
2327_2_2_1,2,2
2327_2_2_2,2,2
2327_2_2_3,2,2
2327_2_2_4,2,2
2327_2_2_5,2,2
2327_2_2_6,2,2
2327_2_2_7,2,2
2327_2_2_8,2,2
2327_2_2_9,2,2
2327_2_2_10,2,2
2327_2_2_11,2,2
7150_2_1_1,2,1
7150_2_1_2,2,1
7150_2_1_3,2,1
7150_2_1_4,2,1
7150_2_1_5,2,1
7150_2_1_6,2,1
7150_2_2_1,2,2
7150_2_2_2,2,2
7150_2_2_3,2,2
7150_2_2_4,2,2
7150_2_2_5,2,2
6681_2_1_1,2,1
6681_2_1_2,2,1
6681_2_1_3,2,1
6681_2_1_4,2,1
6681_2_1_5,2,1
6681_2_1_6,2,1
6681_2_1_7,2,1
6681_2_1_8,2,1
6681_2_1_9,2,1
6681_2_1_10,2,1
6681_2_1_11,2,1
6681_2_1_12,2,1
6681_2_1_13,2,1
6681_2_1_14,2,1
6681_2_1_15,2,1
6681_2_1_16,2,1
6681_2_1_17,2,1
6681_2_1_18,2,1
6681_2_1_19,2,1
6681_2_1_20,2,1
6681_2_1_21,2,1
6681_2_1_22,2,1
6681_2_1_23,2,1
6681_2_1_24,2,1
6681_2_1_25,2,1
6681_2_1_26,2,1
6681_2_1_27,2,1
6681_2_1_28,2,1
6681_2_1_29,2,1
6681_2_1_30,2,1
6681_2_1_31,2,1
6681_2_1_32,2,1
6681_2_1_33,2,1
6681_2_1_34,2,1
6681_2_1_35,2,1
6681_2_2_1,2,2
6681_2_2_2,2,2
6681_2_2_3,2,2
11017_2_1_1,2,1
11017_2_1_2,2,1
11017_2_1_3,2,1
11017_2_1_4,2,1
11017_2_1_5,2,1
11017_2_1_6,2,1
11017_2_1_7,2,1
11017_2_1_8,2,1
11017_2_1_9,2,1
11017_2_1_10,2,1
11017_2_2_1,2,2
11017_2_2_2,2,2
11017_2_2_3,2,2
11017_2_2_4,2,2
11017_2_2_5,2,2
11017_2_2_6,2,2
11017_2_2_7,2,2
11017_2_2_8,2,2
11017_2_2_9,2,2
11017_2_2_10,2,2
11017_2_2_11,2,2
13321_2_1_1,2,1
13321_2_1_2,2,1
13321_2_1_3,2,1
13321_2_1_4,2,1
13321_2_2_1,2,2
13321_2_2_2,2,2
13321_2_2_3,2,2
13321_2_2_4,2,2
13321_2_2_5,2,2
13321_2_2_6,2,2
13321_2_2_7,2,2
1803_2_1_1,2,1
1803_2_1_2,2,1
1803_2_1_3,2,1
1803_2_1_4,2,1
1803_2_1_5,2,1
1803_2_1_6,2,1
1803_2_1_7,2,1
1803_2_2_1,2,2
11941_2_1_1,2,1
11941_2_1_2,2,1
11941_2_2_1,2,2
11941_2_2_2,2,2
11941_2_2_3,2,2
4823_2_1_1,2,1
4823_2_1_2,2,1
4823_2_1_3,2,1
4823_2_2_1,2,2
4823_2_2_2,2,2
4823_2_2_3,2,2
4823_2_2_4,2,2
7621_2_1_1,2,1
7621_2_1_2,2,1
7621_2_1_3,2,1
7621_2_1_4,2,1
7621_2_1_5,2,1
7621_2_1_6,2,1
7621_2_1_7,2,1
7621_2_1_8,2,1
7621_2_1_9,2,1
7621_2_1_10,2,1
7621_2_1_11,2,1
7621_2_1_12,2,1
7621_2_1_13,2,1
7621_2_1_14,2,1
7621_2_1_15,2,1
7621_2_2_1,2,2
7621_2_2_2,2,2
7621_2_2_3,2,2
128_2_1_1,2,1
128_2_1_2,2,1
128_2_2_1,2,2
4004_2_1_1,2,1
4004_2_1_2,2,1
4004_2_1_3,2,1
4004_2_1_4,2,1
4004_2_1_5,2,1
4004_2_1_6,2,1
4004_2_1_7,2,1
4004_2_1_8,2,1
4004_2_1_9,2,1
4004_2_2_1,2,2
4004_2_2_2,2,2
4004_2_2_3,2,2
4004_2_2_4,2,2
4004_2_2_5,2,2
4004_2_2_6,2,2
4004_2_2_7,2,2
6746_2_1_1,2,1
6746_2_1_2,2,1
6746_2_1_3,2,1
6746_2_2_1,2,2
6746_2_2_2,2,2
6746_2_2_3,2,2
6746_2_2_4,2,2
6746_2_2_5,2,2
6746_2_2_6,2,2
5783_2_1_1,2,1
5783_2_1_2,2,1
5783_2_1_3,2,1
5783_2_1_4,2,1
5783_2_1_5,2,1
5783_2_1_6,2,1
5783_2_1_7,2,1
5783_2_1_8,2,1
5783_2_1_9,2,1
5783_2_1_10,2,1
5783_2_1_11,2,1
5783_2_1_12,2,1
5783_2_1_13,2,1
5783_2_1_14,2,1
5783_2_1_15,2,1
5783_2_1_16,2,1
5783_2_1_17,2,1
5783_2_1_18,2,1
5783_2_1_19,2,1
5783_2_2_1,2,2
5783_2_2_2,2,2
5783_2_2_3,2,2
5783_2_2_4,2,2
5783_2_2_5,2,2
5783_2_2_6,2,2
5783_2_2_7,2,2
5783_2_2_8,2,2
5783_2_2_9,2,2
5783_2_2_10,2,2
5783_2_2_11,2,2
5783_2_2_12,2,2
5783_2_2_13,2,2
5783_2_2_14,2,2
5783_2_2_15,2,2
5783_2_2_16,2,2
5100_2_1_1,2,1
5100_2_1_2,2,1
5100_2_1_3,2,1
5100_2_1_4,2,1
5100_2_2_1,2,2
5100_2_2_2,2,2
5100_2_2_3,2,2
5100_2_2_4,2,2
9573_2_1_1,2,1
9573_2_1_2,2,1
9573_2_1_3,2,1
9573_2_1_4,2,1
9573_2_1_5,2,1
9573_2_1_6,2,1
9573_2_1_7,2,1
9573_2_1_8,2,1
9573_2_1_9,2,1
9573_2_2_1,2,2
9573_2_2_2,2,2
9573_2_2_3,2,2
1376_2_1_1,2,1
1376_2_1_2,2,1
1376_2_1_3,2,1
1376_2_1_4,2,1
1376_2_1_5,2,1
1376_2_1_6,2,1
1376_2_1_7,2,1
1376_2_1_8,2,1
1376_2_2_1,2,2
1376_2_2_2,2,2
1376_2_2_3,2,2
1376_2_2_4,2,2
1376_2_2_5,2,2
6215_2_1_1,2,1
6215_2_1_2,2,1
6215_2_1_3,2,1
6215_2_1_4,2,1
6215_2_1_5,2,1
6215_2_1_6,2,1
6215_2_1_7,2,1
6215_2_1_8,2,1
6215_2_1_9,2,1
6215_2_1_10,2,1
6215_2_1_11,2,1
6215_2_1_12,2,1
6215_2_1_13,2,1
6215_2_1_14,2,1
6215_2_1_15,2,1
6215_2_1_16,2,1
6215_2_1_17,2,1
6215_2_1_18,2,1
6215_2_1_19,2,1
6215_2_1_20,2,1
6215_2_1_21,2,1
6215_2_1_22,2,1
661_2_1_1,2,1
661_2_2_1,2,2
661_2_2_2,2,2
661_2_2_3,2,2
661_2_2_4,2,2
661_2_2_5,2,2
661_2_2_6,2,2
661_2_2_7,2,2
661_2_2_8,2,2
661_2_2_9,2,2
661_2_2_10,2,2
661_2_2_11,2,2
293_2_1_1,2,1
293_2_1_2,2,1
293_2_1_3,2,1
293_2_1_4,2,1
293_2_1_5,2,1
293_2_2_1,2,2
293_2_2_2,2,2
293_2_2_3,2,2
293_2_2_4,2,2
7525_2_1_1,2,1
7525_2_1_2,2,1
7525_2_1_3,2,1
7525_2_1_4,2,1
7525_2_1_5,2,1
7525_2_1_6,2,1
7525_2_1_7,2,1
7525_2_2_1,2,2
7525_2_2_2,2,2
7525_2_2_3,2,2
7525_2_2_4,2,2
7525_2_2_5,2,2
7525_2_2_6,2,2
7525_2_2_7,2,2
7525_2_2_8,2,2
7525_2_2_9,2,2
7262_2_1_1,2,1
7262_2_1_2,2,1
7262_2_2_1,2,2
7262_2_2_2,2,2
7262_2_2_3,2,2
7262_2_2_4,2,2
7262_2_2_5,2,2
7262_2_2_6,2,2
7359_2_1_1,2,1
7359_2_1_2,2,1
7359_2_1_3,2,1
7359_2_1_4,2,1
7359_2_1_5,2,1
7359_2_2_1,2,2
7359_2_2_2,2,2
7359_2_2_3,2,2
7400_2_1_1,2,1
7400_2_1_2,2,1
7400_2_2_1,2,2
7400_2_2_2,2,2
7467_2_1_1,2,1
7467_2_1_2,2,1
7467_2_1_3,2,1
7467_2_1_4,2,1
7467_2_1_5,2,1
7467_2_2_1,2,2
7467_2_2_2,2,2
11665_2_1_1,2,1
11665_2_1_2,2,1
11665_2_1_3,2,1
11665_2_1_4,2,1
11665_2_1_5,2,1
11665_2_1_6,2,1
11665_2_1_7,2,1
11665_2_1_8,2,1
11665_2_1_9,2,1
11665_2_2_1,2,2
11665_2_2_2,2,2
11665_2_2_3,2,2
11665_2_2_4,2,2
11665_2_2_5,2,2
11665_2_2_6,2,2
11665_2_2_7,2,2
11665_2_2_8,2,2
11665_2_2_9,2,2
11665_2_2_10,2,2
6650_2_1_1,2,1
6650_2_1_2,2,1
6650_2_1_3,2,1
6650_2_1_4,2,1
539_2_1_1,2,1
539_2_1_2,2,1
539_2_1_3,2,1
539_2_1_4,2,1
539_2_1_5,2,1
539_2_1_6,2,1
539_2_1_7,2,1
539_2_1_8,2,1
539_2_1_9,2,1
539_2_1_10,2,1
539_2_1_11,2,1
539_2_1_12,2,1
539_2_2_1,2,2
539_2_2_2,2,2
539_2_2_3,2,2
539_2_2_4,2,2
539_2_2_5,2,2
539_2_2_6,2,2
539_2_2_7,2,2
539_2_2_8,2,2
610_2_1_1,2,1
610_2_1_2,2,1
610_2_1_3,2,1
610_2_1_4,2,1
610_2_1_5,2,1
610_2_1_6,2,1
610_2_1_7,2,1
610_2_1_8,2,1
610_2_1_9,2,1
610_2_1_10,2,1
610_2_1_11,2,1
610_2_2_1,2,2
610_2_2_2,2,2
610_2_2_3,2,2
610_2_2_4,2,2
610_2_2_5,2,2
610_2_2_6,2,2
610_2_2_7,2,2
610_2_2_8,2,2
610_2_2_9,2,2
610_2_2_10,2,2
610_2_2_11,2,2
610_2_2_12,2,2
610_2_2_13,2,2
610_2_2_14,2,2
7339_2_1_1,2,1
7339_2_1_2,2,1
7339_2_1_3,2,1
7339_2_1_4,2,1
7339_2_1_5,2,1
7339_2_2_1,2,2
7339_2_2_2,2,2
7339_2_2_3,2,2
7339_2_2_4,2,2
8208_2_1_1,2,1
8208_2_1_2,2,1
8208_2_1_3,2,1
8208_2_1_4,2,1
8208_2_1_5,2,1
8208_2_1_6,2,1
8208_2_1_7,2,1
8208_2_1_8,2,1
8208_2_1_9,2,1
8208_2_1_10,2,1
8208_2_1_11,2,1
8208_2_1_12,2,1
