cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all,cnt_prec_yn,cnt_prec,cnt_prec_none
nl_G1_701256071,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256072,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256073,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256074,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256075,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256076,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256077,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256078,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256079,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256080,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256081,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256082,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256083,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256084,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256085,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256086,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256087,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256088,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256089,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256090,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256091,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256092,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256093,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256094,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256095,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256096,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256097,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256098,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256099,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256100,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256101,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256102,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256103,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256104,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256105,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256106,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256107,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256108,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256109,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256110,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256111,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256112,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256113,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256114,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256115,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256116,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256117,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256118,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256119,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256120,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256121,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256122,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256123,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256124,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256125,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256126,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256127,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256128,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256129,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256130,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256131,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256132,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256133,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256134,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256135,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256136,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256137,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256138,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256139,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256140,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256141,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256142,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256143,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256144,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256145,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256146,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256147,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256148,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256149,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256150,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256151,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256152,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256153,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256154,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256155,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256156,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256157,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256158,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256159,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256160,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256161,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256162,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256163,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256164,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256165,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256166,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256167,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256168,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256169,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256170,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256171,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256172,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256173,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256174,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256175,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256176,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256177,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256178,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256179,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256180,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256181,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256182,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256183,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256184,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256185,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256186,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256187,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256188,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256189,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256190,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256191,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256192,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256193,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256194,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256195,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256196,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256197,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256198,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256199,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256200,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256201,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256202,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256203,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256204,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256205,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256206,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256207,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256208,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256209,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256210,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256211,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256212,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256213,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256214,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256215,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256216,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256217,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256218,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256219,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256220,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256221,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256222,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256223,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256224,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256225,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256226,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256227,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256228,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256229,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256230,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256231,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256232,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256233,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256234,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256235,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256236,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256237,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256238,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256239,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256240,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256241,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256242,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256243,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256244,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256245,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256246,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256247,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256248,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256249,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256250,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256251,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256252,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256253,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256254,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256255,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256256,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256257,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256258,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256259,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256260,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256261,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256262,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256263,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256264,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256265,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256266,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256267,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256268,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256269,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256270,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256271,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256272,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256273,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256274,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256275,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256276,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256277,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256278,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256279,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256280,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256281,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256282,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256283,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256284,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256285,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256286,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256287,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256288,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256289,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256290,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256291,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256292,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256293,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256294,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256295,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256296,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256297,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256298,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256299,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256300,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256301,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256302,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256303,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256304,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256305,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256306,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256307,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256308,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256309,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256310,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256311,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256312,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256313,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256314,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256315,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256316,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256317,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256318,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256319,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256320,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256321,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256322,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256323,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256324,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256325,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256326,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256327,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256328,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256329,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256330,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256331,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256332,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256333,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256334,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256335,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256336,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256337,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256338,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256339,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256340,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256341,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256342,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256343,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256344,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256345,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256346,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256347,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256348,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256349,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256350,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256351,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256352,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701256353,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701258001,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
nl_G1_701258002,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
nl_G1_701258003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
nl_G1_701258004,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month,1,1,0
nl_G1_701258005,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional,0,0,1
nl_G1_701258006,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional,1,1,0
nl_G1_701258007,FALSE,FALSE,FALSE,FALSE,FALSE,male,occasional,1,1,0
nl_G1_701258008,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional,1,1,0
nl_G1_701258009,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks,1,1,0
nl_G1_701258010,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks,1,1,0
nl_G1_701258011,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional,0,0,1
nl_G1_701259001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
nl_G1_701260001,FALSE,FALSE,FALSE,TRUE,TRUE,female,1-2 days,1,1,0
nl_G1_701260002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,0,0,1
nl_G1_701260003,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days,1,1,0
nl_G1_701261001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
nl_G1_701261002,NA,NA,NA,NA,NA,NA,NA,Sometimes,NA,NA
nl_G1_701262001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
nl_G1_701262002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days,1,1,0
nl_G1_701263001,FALSE,TRUE,FALSE,FALSE,FALSE,male,1-2 days,1,1,0
nl_G1_701263002,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional,1,1,0
nl_G1_701263003,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional,0,0,1
nl_G1_701266001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days,1,1,0
nl_G1_701266002,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266003,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266004,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266005,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266006,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266007,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266008,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266009,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266010,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266011,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701266012,NA,NA,NA,NA,NA,NA,NA,Prefer not to answer,NA,NA
nl_G1_701267001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,0,0,1
nl_G1_701267002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,0,0,1
nl_G1_701267003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days,0,0,1
nl_G1_701267004,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267005,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267006,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267007,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267008,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267009,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267010,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267011,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267012,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267013,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267014,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267015,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267016,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267017,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267018,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267019,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267020,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267021,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267022,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267023,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267024,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267025,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267026,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267027,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267028,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267029,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267030,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267031,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267032,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267033,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267034,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267035,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267036,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267037,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267038,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267039,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267040,NA,NA,NA,NA,NA,NA,NA,1,1,NA
nl_G1_701267041,NA,NA,NA,NA,NA,NA,NA,1,1,NA
