"C_CID","C_Distances_1","C_Distances_2","C_Distances_3","C_Distances_4","C_Duration","C_How_Often","C_MainWhere","C_MaxDistance","C_NEW_Estimated_Contact_Time_1","C_NEW_Estimated_Contact_Time_2","C_NEW_Estimated_Contact_Time_3","C_NEW_Estimated_Contact_Time_4","C_NEW_Estimated_Contact_Time_5","C_NEW_Estimated_Contact_Time_6","C_NEW_Estimated_Contact_Time_7","C_NEW_Estimated_Contact_Time_8","C_NEW_Estimated_Contact_Time_9","C_NEW_Estimated_Contact_Time_10","C_NEW_Estimated_Contact_Time_11","C_NEW_Estimated_Contact_Time_12","C_NEW_Estimated_Contact_Time_13","C_NEW_Estimated_Contact_Time_14","C_NEW_Estimated_Contact_Time_15","C_NEW_Estimated_Contact_Time_16","C_NEW_Estimated_Contact_Time_17","C_NEW_Estimated_Contact_Time_18","C_NEW_Estimated_Contact_Time_19","C_NEW_Estimated_Contact_Time_20","C_Number","C_PID","C_Touch","C_Wheres_1","C_Wheres_2","C_Wheres_3","C_Wheres_4","C_Wheres_5","C_Wheres_6"
0,1,0,0,0,3,0,1,1,4.5951,1.3569,4.674,7.5387,20.696,4.8257,3.0509,18.387,7.1047,1.0896,2.6601,2.7062,3.5306,21.545,6.9644,13.619,23.735,1.5452,9.8366,3.5982,1,11404,1,1,0,0,0,0,0
1,1,0,0,0,3,0,1,1,5.4366,7.2952,2.4804,2.0788,1.964,12.912,1.0592,9.4834,8.9242,6.5562,23.514,10.369,1.1361,23.443,1.3654,2.3916,14.258,10.515,8.3643,7.1609,1,11404,1,1,0,0,0,0,0
2,1,0,0,0,3,0,1,1,1.2644,12.615,1.0583,15.71,9.5729,7.5982,22.292,1.0752,1.4998,1.3213,4.6209,7.2276,22.119,8.4696,5.4696,4.2844,2.9696,1.663,5.458,16.34,1,11404,1,1,0,0,0,0,0
3,1,0,0,0,3,1,3,1,1.8966,1.2509,1.7454,2.0958,5.5272,1.9242,7.8495,1.5736,1.1775,1.9842,2.1602,15.607,2.7059,2.4182,1.0669,5.3664,8.3958,1.9807,17.908,2.2947,1,11404,1,0,0,1,0,0,0
4,1,0,0,0,2,2,3,1,0.54726,0.57998,0.63311,0.90381,0.71219,0.51578,0.8356,0.6944,0.7328,0.74374,0.65315,0.51896,0.65051,0.64874,0.72794,0.86128,0.59113,0.54327,0.59195,0.56813,1,11404,0,0,0,1,0,0,0
5,1,0,0,0,0,3,1,1,0.00032738,0.0020276,0.069696,0.019599,0.087889,0.018626,0.10333,0.0016437,0.024249,0.095285,0.056773,0.11543,0.087833,0.031939,0.13978,0.046775,0.010293,0.081931,0.0010308,0.091716,1,11404,0,1,0,0,0,0,0
0,1,0,0,0,3,1,3,1,21.564,20.118,0.10793,0.086541,0.4341,0.091724,1.6798,0.089891,0.14851,0.093524,0.090998,0.25249,11.003,0.42151,0.1307,0.87349,0.10178,1.1096,0.64823,0.18189,12,11405,0,0,0,1,0,0,0
1,1,0,0,0,2,0,2,1,0.55412,0.81229,0.5856,0.6079,0.92279,0.81246,0.99284,0.99867,0.59387,0.78723,0.8525,0.55413,0.69529,0.97967,0.71972,0.7734,0.69905,0.96163,0.99165,0.89591,1,11405,0,0,1,0,0,0,0
2,1,0,0,0,3,0,2,1,2.9624,7.4781,6.587,8.7129,3.4187,6.0963,1.6352,2.6714,6.6654,8.7566,3.3384,1.5708,21.123,1.0323,21.777,1.6728,6.1534,13.876,1.5211,2.4773,1,11405,0,0,1,0,0,0,0
3,1,0,0,0,3,0,1,1,2.3689,6.6036,16.154,2.1758,18.969,8.2483,5.3194,5.5194,1.1297,9.3311,14.834,3.6886,1.7701,22.708,1.0075,9.8933,2.7448,1.3222,10.294,20.891,1,11405,0,1,0,0,0,0,0
4,1,0,0,0,2,0,2,1,0.79563,0.59674,0.82387,0.88111,0.93,0.5886,0.72815,0.79665,0.75146,0.98602,0.95793,0.86095,0.59387,0.84367,0.9538,0.86721,0.78734,0.65259,0.65399,0.91219,1,11405,0,0,1,0,0,0,0
5,1,0,0,0,2,0,2,1,0.66163,0.81131,0.53786,0.66065,0.85362,0.91861,0.8822,0.9402,0.64296,0.64695,0.64505,0.98773,0.50653,0.65577,0.87162,0.84207,0.6368,0.57136,0.58856,0.79846,1,11405,0,0,1,0,0,0,0
0,0,1,0,0,1,3,2,2,0.056811,0.038081,0.033737,0.076301,0.032393,0.029468,0.059721,0.082756,0.048967,0.050617,0.032131,0.044495,0.043185,0.027902,0.32611,0.035184,0.058751,0.27503,0.045062,0.074944,6,11406,0,0,1,0,0,0,0
1,0,1,0,0,3,3,2,2,9.176,9.7633,1.3314,1.6107,10.076,18.58,2.0316,4.5395,3.4014,1.9249,1.3347,2.3196,4.9412,1.9804,22.041,1.3353,1.3938,3.4708,7.8342,4.6655,1,11406,0,0,1,0,0,0,0
2,0,1,0,0,1,3,2,2,0.20464,0.18624,0.4224,0.39462,0.31267,0.33073,0.46647,0.41087,0.23909,0.33496,0.1941,0.18101,0.40897,0.29856,0.39515,0.19508,0.30709,0.24344,0.22784,0.18362,1,11406,0,0,1,0,0,0,0
3,0,1,0,0,0,3,2,2,0.093147,0.020016,0.054722,0.012676,0.00029432,0.075203,0.00030051,0.039086,0.050921,0.081287,0.054608,0.057431,0.0017107,0.097064,0.018433,0.036215,0.018869,0.0052414,0.057829,0.06803,1,11406,0,0,1,0,0,0,0
4,0,1,0,0,2,4,2,2,0.50519,0.75322,0.79607,0.72542,0.78701,0.71567,0.82034,0.63493,0.52045,0.79934,0.53434,0.7742,0.77993,0.78945,0.78915,0.60544,0.94754,0.91377,0.86712,0.54342,1,11406,0,0,1,0,0,0,0
5,1,0,0,0,3,0,1,1,7.3075,23.799,13.122,6.1905,18.944,8.5462,1.8012,21.129,4.818,7.523,11.257,4.081,12.381,15.278,1.5509,4.0125,22.162,2.8425,7.7451,7.2592,1,11406,0,1,0,0,0,0,0
6,1,0,0,0,3,0,1,1,2.9613,13.342,11.111,5.2556,1.3516,4.4427,2.4048,1.5666,2.9757,1.6216,1.7753,6.8953,5.7889,1.5709,12.681,7.6475,5.5557,1.794,1.1555,8.9966,1,11406,0,1,0,0,0,0,0
7,1,0,0,0,0,0,1,1,0.0086803,0.079254,0.025113,0.047243,0.0043805,0.099672,0.010856,0.12265,0.042323,0.11678,0.0056241,0.082308,0.034214,0.15846,0.061208,0.10952,0.16665,0.11799,0.022934,0.1616,1,11406,0,1,0,0,0,0,0
8,1,0,0,0,0,3,6,1,0.00031521,0.023967,0.11327,0.00019804,0.0045914,0.084475,0.030911,0.0057411,0.070748,0.031375,0.0062755,0.075609,0.11302,0.011454,0.15919,0.040422,0.0026087,0.072861,0.044968,0.013639,1,11406,0,0,0,0,0,0,1
9,1,0,0,0,0,3,4,1,0.098016,0.14955,0.021267,0.0095295,0.025847,0.012958,0.044676,0.0044733,0.052727,0.049266,0.0053419,0.1472,0.13268,0.020727,0.002219,0.029047,0.10405,0.067169,0.053773,0.080135,1,11406,0,0,0,0,1,0,0
0,1,0,0,0,1,1,2,1,0.019893,0.24414,0.034981,0.02312,0.02025,0.04736,0.018504,0.042595,0.37636,0.021262,0.022349,0.02058,0.042818,0.020047,0.033979,0.02542,0.030015,0.025932,0.049599,0.029281,10,11407,0,0,1,0,0,0,0
1,1,0,0,0,1,0,2,1,0.016534,0.02399,0.035605,0.035056,0.03944,0.021727,0.022845,0.017399,0.019978,0.024323,0.023938,0.019247,0.015689,0.035628,0.018584,0.27222,0.022802,0.038272,0.028526,0.16718,12,11407,0,0,1,0,0,0,0
10,1,0,0,0,3,2,2,1,6.7361,1.0363,4.6706,7.7567,1.3085,2.0762,22.784,10.552,4.3571,8.1768,2.4142,1.1731,9.2796,21.343,9.071,21.541,1.3713,1.3422,1.5563,5.2794,1,11407,1,0,1,0,0,0,0
11,1,0,0,0,0,2,1,1,0.093559,0.010198,0.030609,0.013698,0.041001,0.050425,0.15411,0.00020739,0.052787,0.06568,0.027161,0.0021998,0.00052831,0.0014548,0.002158,0.15031,0.0024777,0.03572,0.031149,0.028533,1,11407,0,1,0,0,0,0,0
12,0,0,0,1,0,4,3,4,0.15063,0.0080479,0.0055645,0.10244,0.018801,0.0016203,0.0076212,0.0065806,0.02227,0.017849,0.061576,0.098826,0.10096,0.093664,0.0012042,0.05604,0.00060377,0.013892,0.0044896,0.065592,1,11407,0,0,0,1,0,0,0
13,1,0,0,0,2,1,3,1,0.62031,0.51552,0.53227,0.83081,0.91381,0.92154,0.70089,0.67272,0.73908,0.50818,0.99367,0.6167,0.74799,0.59976,0.97792,0.89232,0.68382,0.67647,0.67113,0.69483,1,11407,1,0,0,1,0,0,0
2,1,0,0,0,1,0,2,1,0.031296,0.034328,0.013611,0.18085,0.031676,0.018015,0.022762,0.02009,0.01325,0.017154,0.035587,0.024904,0.032298,0.013598,0.031902,0.03725,0.030377,0.029186,0.018181,0.03417,13,11407,1,0,1,0,0,0,0
3,1,0,0,0,3,0,1,1,2.7247,1.542,9.0515,4.5198,1.9501,15.62,2.1158,7.1541,2.4075,16.945,2.3381,1.7745,17.206,8.1836,8.6739,1.6826,8.5426,2.5787,1.186,4.7215,1,11407,1,1,0,0,0,0,0
4,1,0,0,0,3,3,1,1,15.048,1.0146,20.068,6.0008,2.0183,1.3416,20.362,13.905,2.688,20.757,2.586,9.6279,1.8161,11.481,4.172,17.31,4.1127,1.3961,7.881,11.849,1,11407,1,1,0,0,0,0,0
5,1,0,0,0,3,3,1,1,3.2669,2.2779,3.0442,1.2147,10.428,1.5814,3.3892,3.7948,18.356,6.1197,2.0669,14.037,3.1867,12.855,4.0681,1.7176,13.029,12.423,4.1524,2.6122,1,11407,1,1,0,0,0,0,0
6,1,0,0,0,1,0,1,1,0.29842,0.40386,0.31858,0.19542,0.16863,0.43722,0.25235,0.23129,0.39094,0.19895,0.49091,0.32296,0.42686,0.24133,0.21869,0.49516,0.39959,0.41832,0.19851,0.18618,1,11407,0,1,0,0,0,0,0
7,1,0,0,0,0,1,1,1,0.090903,0.086111,0.019183,0.073911,0.010783,0.088005,0.11964,0.080164,0.09106,0.042675,0.12757,0.03802,0.0083522,0.0042362,0.072074,0.051816,0.08914,0.05946,0.075565,0.09727,1,11407,0,1,0,0,0,0,0
8,1,0,0,0,3,0,3,1,1.7828,20.361,22.642,4.2351,1.588,8.7958,13.37,10.917,13.139,11.233,2.328,2.6545,1.2027,2.9928,22.261,1.8074,9.7513,12.266,1.2328,4.8807,1,11407,1,0,0,1,0,0,0
9,1,0,0,0,1,2,2,1,0.27067,0.36311,0.33338,0.26585,0.43099,0.38179,0.42042,0.18792,0.19074,0.19769,0.18655,0.24473,0.21002,0.38832,0.41289,0.24984,0.21274,0.3628,0.18046,0.18733,1,11407,0,0,1,0,0,0,0
0,1,0,0,0,3,0,1,1,2.3835,1.6814,5.9968,1.195,6.7199,17.888,11.108,4.8142,8.9927,6.7222,8.4269,6.5064,2.1904,14.314,19.719,9.5975,17.976,8.344,5.425,4.0137,1,11408,1,1,0,0,0,0,0
1,1,0,0,0,3,3,3,1,1.6276,1.2004,1.0933,1.4952,17.674,9.1948,18.664,4.923,1.5646,1.2288,22.999,1.1008,3.6484,8.025,5.5294,1.8304,4.7928,1.8253,5.3675,7.1228,1,11408,0,0,0,1,0,0,0
10,0,1,0,0,3,3,3,2,18.246,8.9544,1.1317,4.8107,2.6889,21.604,8.3826,1.1529,6.2377,2.0699,1.8738,2.005,5.931,8.436,1.347,14.359,2.7226,1.185,9.7519,1.2697,1,11408,0,0,0,1,0,0,0
11,0,1,0,0,3,3,3,2,5.3088,14.394,3.1374,13.322,2.6049,1.6692,3.0202,6.936,1.6619,21.572,2.5772,1.4634,4.9479,1.0295,6.5979,4.0628,11.368,12.205,8.0535,1.7144,1,11408,0,0,0,1,0,0,0
12,0,1,0,0,3,4,3,2,1.5663,2.7129,3.7185,6.8141,1.9389,2.251,13.739,1.745,3.6741,13.416,1.649,7.6519,1.3155,2.1381,1.1945,1.0629,1.255,1.7312,1.5829,1.4499,1,11408,0,0,0,1,0,0,0
13,0,1,0,0,3,4,3,2,1.1815,1.5209,2.8635,1.0524,4.0029,1.7512,3.0579,1.0113,2.1725,2.2604,10.757,1.1682,1.4647,1.7717,1.0958,1.1224,1.428,7.8332,1.3213,1.1967,1,11408,0,0,0,1,0,0,0
14,0,1,0,0,3,4,3,2,3.5858,6.5263,2.2677,1.1946,3.6685,15.654,3.827,2.4747,1.959,1.5248,2.032,2.6456,1.3796,5.9432,1.385,1.8567,1.0623,3.1074,1.0278,1.3853,1,11408,0,0,0,1,0,0,0
2,1,0,0,0,3,2,3,1,18.741,4.6726,1.0325,1.8973,9.417,6.6831,5.217,3.6117,4.0295,9.4713,2.1748,1.1448,4.9774,7.9877,21.988,1.2091,17.379,7.1364,3.56,1.113,1,11408,0,0,0,1,0,0,0
3,1,0,0,0,3,2,3,1,1.1309,2.6218,13.325,8.6556,2.3104,6.6691,12.538,3.269,14.656,3.817,3.5676,10.843,4.8854,1.1711,3.2594,13.438,8.1262,7.9686,4.0962,4.0108,1,11408,0,0,0,1,0,0,0
4,1,0,0,0,3,3,3,1,8.1768,10.225,5.834,1.3967,2.8244,2.645,2.1366,3.0899,9.0599,2.6812,15.286,1.1898,1.0802,5.6352,7.0684,5.2657,13.472,10.565,1.0803,1.7088,1,11408,1,0,0,1,0,0,0
5,1,0,0,0,3,3,3,1,14.17,4.7514,19.8,4.5468,6.2342,1.2013,13.183,3.8167,2.7565,1.0371,6.1315,1.8102,8.5009,8.7053,1.8147,16.102,4.8684,1.2075,16.375,11.005,1,11408,0,0,0,1,0,0,0
6,0,1,0,0,3,3,3,2,9.0727,2.1838,15.522,1.7858,14.781,7.2845,3.2783,5.2344,2.9078,2.6827,6.1804,2.4372,2.9266,2.0999,1.8346,3.4647,1.081,10.331,5.8502,1.8803,1,11408,0,0,0,1,0,0,0
7,1,0,0,0,3,3,3,1,20.912,1.7957,2.0839,1.6427,1.1318,1.5517,1.583,13.956,1.4809,18.702,2.4828,4.65,12.745,1.0148,8.6567,2.8723,1.2288,3.2953,1.9893,2.316,1,11408,1,0,0,1,0,0,0
8,1,0,0,0,3,3,3,1,18.806,7.1874,21.908,1.0894,2.4832,7.2907,1.3367,1.5979,23.95,1.712,7.8653,4.4148,2.5909,2.1894,10.896,16.964,1.8684,3.6737,2.8163,1.4068,1,11408,1,0,0,1,0,0,0
9,1,0,0,0,3,3,3,1,1.6318,1.6615,1.0296,4.0134,3.8346,17.002,3.6777,9.3997,4.8595,22.544,4.6332,1.079,12.691,9.8412,1.304,14.363,1.5199,1.5382,3.1075,2.5728,1,11408,1,0,0,1,0,0,0
0,0,0,1,0,1,0,2,3,0.067279,0.088884,0.067213,0.04245,0.062415,0.076792,0.051716,0.060373,0.038077,0.068902,0.057008,0.092481,0.03346,0.055697,0.48652,0.033627,0.052144,0.033495,0.081315,0.034875,5,11409,0,0,1,0,0,0,0
1,0,0,1,0,2,0,2,3,0.54287,0.2057,0.22157,0.32443,0.27632,0.31233,0.17129,0.18331,0.16951,0.69746,0.97054,0.3296,0.26459,0.20843,0.53844,0.17447,0.90251,0.19938,0.85535,0.19677,3,11409,0,0,1,0,0,0,0
2,1,0,0,0,3,0,1,1,10.259,4.5404,19.524,13.799,10.84,6.3117,3.1901,10.21,3.7818,2.3661,21.411,16.387,15.046,3.0031,3.27,1.1523,21.142,14.725,19.429,1.2281,1,11409,1,1,0,0,0,0,0
3,1,0,0,0,0,3,6,1,0.042405,0.053768,0.050363,0.066183,0.00053176,0.010193,0.084134,0.10743,0.025672,0.0011735,0.0066572,0.041819,0.055357,0.055835,0.015549,0.0095963,0.012414,0.1094,0.00044881,0.0016032,1,11409,0,0,0,0,0,0,1
4,0,0,1,0,1,0,2,3,0.26471,0.45996,0.2919,0.47129,0.22649,0.37459,0.29578,0.27128,0.17201,0.45629,0.45154,0.34204,0.35666,0.22353,0.31881,0.24085,0.32311,0.35444,0.24405,0.22488,1,11409,0,0,1,0,0,0,0
5,0,0,1,0,0,0,2,3,0.050293,0.10481,0.15755,0.13665,0.085162,0.014669,0.0039474,0.014885,0.15036,0.0019538,0.13351,0.018312,0.1259,0.01112,0.1502,0.011231,0.041419,0.019509,0.14001,0.079085,1,11409,0,0,1,0,0,0,0
0,1,0,0,0,3,0,1,1,0.42392,1.064,0.89692,1.0959,1.0609,1.6714,0.76072,1.1996,0.5697,1.1901,1.1363,0.75556,0.88081,0.31611,2.3439,2.4273,2.0494,4.3674,0.68706,0.39617,4,11410,1,1,0,0,0,0,0
1,1,0,0,0,3,3,1,1,1.0028,9.2767,1.4111,3.757,1.4109,4.0748,20.567,5.299,2.3413,2.1981,0.43246,5.8129,2.9432,3.4053,1.6408,0.69936,5.5063,0.82919,0.51932,6.2661,3,11410,1,1,0,0,0,0,0
2,1,0,0,0,2,1,1,1,0.5342,0.387,0.32461,0.30346,0.46049,0.54949,0.38253,0.31314,0.61994,0.40983,0.25054,0.45575,0.36039,0.32556,0.44281,0.32623,0.49963,0.49216,0.67515,0.58154,2,11410,1,1,0,0,0,0,0
3,0,0,1,0,3,4,3,3,0.035815,0.21846,0.064103,0.062405,0.12565,0.41604,0.086119,0.73704,0.08042,0.062282,0.1641,0.44462,0.18459,0.037891,0.25822,0.055181,0.63938,0.087062,0.084121,0.14465,28,11410,0,0,0,1,0,0,0
4,1,0,0,0,3,0,1,1,14.604,4.9931,3.2577,6.8016,3.2919,1.8251,18.587,1.4845,16.566,4.6916,5.1355,1.447,12.029,7.7671,1.8482,7.8202,6.8837,1.9197,23.19,2.9194,1,11410,1,1,0,0,0,0,0
5,0,0,1,0,2,3,3,3,0.58424,0.77058,0.78407,0.67905,0.67654,0.70898,0.52828,0.60102,0.88043,0.86426,0.81321,0.5868,0.55633,0.8694,0.72498,0.60846,0.51105,0.93822,0.81576,0.57616,1,11410,1,0,0,1,0,0,0
6,0,0,1,0,2,3,3,3,0.97112,0.8783,0.90167,0.54779,0.59067,0.5271,0.59105,0.69273,0.67967,0.97198,0.76325,0.62523,0.88588,0.55005,0.5981,0.70165,0.65291,0.58988,0.53438,0.5061,1,11410,1,0,0,1,0,0,0
7,0,0,1,0,2,3,3,3,0.78208,0.6723,0.79505,0.76226,0.58232,0.76479,0.81417,0.8184,0.54361,0.66644,0.81123,0.90882,0.71192,0.56668,0.88538,0.91586,0.78382,0.64791,0.54961,0.66536,1,11410,1,0,0,1,0,0,0
8,0,0,1,0,0,3,3,3,0.04036,0.15864,0.14732,0.16579,0.020755,0.014834,0.024516,0.0038782,0.00063145,0.1393,0.13463,0.055077,0.0029142,0.016891,0.032966,0.054487,0.1143,0.02116,0.0012822,0.048154,1,11410,1,0,0,1,0,1,0
0,0,0,1,0,2,1,2,3,0.13457,0.98359,0.96052,0.19813,0.10658,0.69393,0.14134,0.10881,0.17459,0.15522,0.82267,0.16381,0.12241,0.19156,0.1817,0.1957,0.13953,0.1394,0.1678,0.15474,5,11411,0,0,1,0,0,0,0
1,0,0,1,0,2,1,2,3,0.35856,0.26247,0.41319,0.2667,0.85311,0.55322,0.27188,0.25431,0.60771,0.45298,0.42321,0.6172,0.33987,0.31871,0.32734,0.3677,0.48246,0.38008,0.26598,0.28766,2,11411,0,0,1,0,0,0,0
10,1,0,0,0,3,0,1,1,4.6556,8.3366,10.837,3.5664,4.873,3.341,3.9648,16.473,12.757,5.1809,3.1257,11.309,1.1023,2.3776,1.5804,1.0857,23.022,7.5939,9.049,4.9797,1,11411,1,1,0,0,0,0,0
11,1,0,0,0,3,0,1,1,7.4125,2.4211,4.1848,9.4137,1.3176,22.808,12.685,10.409,15.261,7.8496,12.544,1.1971,1.9475,8.6054,12.224,8.1859,21.864,11.314,2.047,3.3163,1,11411,1,1,0,0,0,0,0
2,0,0,1,0,3,1,2,3,0.90296,1.3346,0.91996,0.63742,1.0139,1.0327,1.6819,12.402,4.6368,0.82596,4.7034,16.218,1.1187,1.3945,1.6256,2.534,1.0165,5.2999,0.75157,0.68876,2,11411,0,0,1,0,0,0,0
3,1,1,1,0,1,4,5,3,0.015069,0.0095794,0.019119,0.017827,0.014664,0.018399,0.013758,0.018378,0.012931,0.024331,0.017189,0.015165,0.022036,0.0095447,0.012438,0.020218,0.012273,0.019202,0.010411,0.016447,20,11411,0,0,0,0,0,1,0
4,1,1,1,0,1,4,5,3,0.016595,0.021074,0.019714,0.010529,0.023331,0.016232,0.011679,0.016439,0.45327,0.0088991,0.010049,0.012898,0.020833,0.013044,0.023281,0.018985,0.010482,0.019708,0.022091,0.21322,20,11411,0,0,0,0,0,1,0
5,0,0,1,0,1,4,5,3,0.017652,0.020122,0.014236,0.015961,0.021686,0.011703,0.0091528,0.010126,0.019312,0.014508,0.013185,0.0088221,0.16926,0.019964,0.018842,0.0094013,0.013332,0.0086497,0.014088,0.013239,20,11411,0,0,0,0,0,1,0
6,0,0,1,0,1,4,5,3,0.0092186,0.022377,0.019549,0.23919,0.0091993,0.0090167,0.013753,0.021017,0.013523,0.0085355,0.0085641,0.014563,0.012402,0.011089,0.012168,0.47187,0.0099525,0.40092,0.018371,0.01142,20,11411,0,0,0,0,0,1,0
7,0,0,1,0,2,0,2,3,0.26141,0.45844,0.49679,0.44941,0.39639,0.30368,0.2506,0.4688,0.26241,0.29622,0.8509,0.38282,0.43212,0.49203,0.74897,0.90269,0.73714,0.27925,0.27933,0.63766,2,11411,0,0,1,0,0,0,0
8,1,0,0,0,3,0,1,1,3.0375,11.06,3.9421,1.5077,2.228,1.7468,23.192,5.5358,1.8178,1.4489,12.394,1.8213,1.3996,3.4328,15.955,5.8632,2.0162,17.687,3.6943,11.184,1,11411,1,1,0,0,0,0,0
9,1,0,0,0,3,0,1,1,16.324,23.17,2.4508,22.428,6.8998,11.575,7.2333,5.1923,16.359,4.6493,1.9656,10.015,2.1195,14.505,5.2254,1.9877,16.714,19.213,4.9378,1.0934,1,11411,1,1,0,0,0,0,0
0,0,1,0,0,1,1,4,2,0.029352,0.067594,0.064315,0.028869,0.067605,0.19126,0.039589,0.047345,0.062018,0.043327,0.030963,0.059787,0.058619,0.038954,0.036894,0.037412,0.042696,0.072187,0.07965,0.065106,6,11412,0,0,0,0,1,0,0
1,1,0,0,0,3,0,1,1,3.308,2.4417,4.3594,17.806,5.45,3.0341,6.0295,10.894,2.0049,18.268,7.3685,1.6883,4.7768,14.889,3.232,2.2486,10.385,16.426,21.737,5.3232,1,11412,1,1,1,0,0,0,0
2,1,0,0,0,3,1,1,1,1.9076,3.8477,2.8398,3.7932,6.3632,1.1411,12.209,1.2521,2.9656,10.119,1.4578,1.0597,4.187,5.0503,5.239,5.2488,3.853,23.447,6.3678,6.4592,1,11412,1,1,0,0,0,0,0
3,1,0,0,0,3,2,1,1,7.7687,10.689,4.0053,7.5699,8.4365,3.9858,2.5732,5.3283,2.4367,7.7263,1.2806,10.204,1.089,18.11,1.318,1.1533,9.3839,3.2,1.1251,3.8665,1,11412,1,1,0,0,0,0,0
4,1,0,0,0,2,0,2,1,0.60737,0.72536,0.94525,0.62335,0.88871,0.81681,0.79536,0.52986,0.72169,0.55691,0.98944,0.74826,0.97236,0.565,0.76086,0.59073,0.89508,0.73631,0.94162,0.60808,1,11412,0,0,1,0,0,0,0
5,0,1,0,0,1,0,4,2,0.19824,0.40172,0.23527,0.24424,0.46949,0.26306,0.21164,0.4897,0.20768,0.24749,0.2174,0.40217,0.4172,0.27096,0.1719,0.21956,0.3513,0.43095,0.28625,0.40317,1,11412,0,0,0,0,1,0,0
0,0,1,0,0,3,3,3,2,1.6937,0.21469,0.55804,1.3142,0.18503,0.17421,0.6975,0.14335,0.19494,0.38986,0.19286,0.19818,0.36602,0.19594,0.5006,0.18635,0.15911,0.15816,0.68982,0.2042,7,11413,1,0,0,1,0,0,0
1,0,1,0,0,1,3,3,2,0.02512,0.024471,0.031334,0.055039,0.050695,0.026029,0.027332,0.02548,0.034401,0.022379,0.029723,0.049886,0.062433,0.056807,0.024264,0.045637,0.023725,0.027322,0.055372,0.05726,8,11413,0,0,0,1,0,0,0
2,1,0,0,0,3,3,1,1,0.67738,8.6799,0.57968,19.689,2.5525,2.6398,2.4479,0.68384,1.3843,2.6849,3.7111,1.4886,0.74632,1.3555,6.1271,1.0507,4.6637,5.5006,0.61848,8.037,2,11413,1,1,0,0,0,0,0
3,1,0,0,0,3,0,1,1,6.9555,1.4164,2.1635,2.4419,19.384,1.8188,11.057,2.6578,23.13,2.5736,5.5381,19.255,4.8033,2.1284,5.3891,9.6827,14.243,1.1425,12.176,5.7891,1,11413,1,1,0,0,0,0,0
0,1,0,0,0,3,0,2,1,0.14459,0.3659,0.22041,0.1665,0.18381,0.13104,0.32486,0.1164,0.11855,0.042139,0.3564,0.085862,0.10066,0.23616,0.10147,0.040678,0.76288,0.048029,0.11557,0.051219,26,11414,1,0,1,0,0,0,0
1,0,0,1,0,2,4,5,3,0.45213,0.31448,0.3175,0.33761,0.92758,0.56597,0.93442,0.26898,0.36499,0.75829,0.95385,0.33455,0.8551,0.46107,0.40514,0.56822,0.25083,0.47515,0.30333,0.46461,2,11414,0,0,0,0,0,1,0
10,1,0,0,0,0,0,2,1,0.0067023,0.0061304,0.15733,0.011472,0.024916,0.1603,0.077958,0.0045034,0.16307,0.030719,0.13571,0.070188,0.10474,0.050783,0.060869,0.095107,0.0021284,0.016096,0.097536,0.11182,1,11414,0,0,1,0,0,0,0
11,1,0,0,0,0,0,2,1,0.054747,0.099536,0.0011957,0.10057,0.011019,0.11078,0.14322,0.047064,0.1438,0.0018224,0.13338,0.0058221,0.13443,0.017784,0.13744,0.060413,0.048107,0.011605,0.00788,0.046401,1,11414,0,0,1,0,0,0,0
12,1,0,0,0,0,0,2,1,0.056629,0.020352,0.024548,0.039585,0.0074113,0.14801,0.056867,0.00099639,0.003799,0.00058566,0.10704,0.12858,0.00063908,0.038741,0.085948,0.013037,0.012091,0.16155,0.093944,0.041221,1,11414,0,0,1,0,0,0,0
13,1,0,0,0,0,0,2,1,0.018271,0.11216,0.068642,0.0046342,0.0016607,0.047099,0.076826,0.037935,0.091158,0.044366,0.00087415,0.018764,0.084523,0.0021664,0.012837,0.079812,0.15236,0.069499,0.10074,0.026022,1,11414,0,0,1,0,0,0,0
14,1,0,0,0,0,4,5,1,0.051184,0.034,0.0072146,0.0063535,0.043305,0.069716,0.057243,0.019566,0.016416,0.0070877,0.054751,0.027957,0.050887,0.029615,0.063491,0.0044226,0.024451,0.015822,0.035014,0.010759,2,11414,0,0,0,0,0,1,0
15,0,0,1,0,1,4,5,3,0.092593,0.23871,0.19208,0.17601,0.12149,0.10252,0.090588,0.22155,0.20318,0.084218,0.4681,0.28094,0.087052,0.17307,0.15473,0.44485,0.16597,0.18387,0.11523,0.17163,2,11414,0,0,0,0,0,1,0
2,1,0,0,0,3,0,1,1,7.1258,4.5151,3.0926,1.033,23.532,15.428,6.639,1.3003,1.9167,3.8264,1.1887,12.577,1.3381,13.604,3.5175,6.4787,1.0557,12.368,4.0683,10.46,1,11414,1,1,0,0,0,0,0
3,1,0,0,0,3,0,1,1,2.3854,2.0699,4.9614,14.908,7.937,9.8408,11.359,3.7813,2.2004,23.985,5.331,1.1586,10.177,15.839,9.8261,10.904,7.6536,14.719,17.165,12.574,1,11414,1,1,0,0,0,0,0
4,1,0,0,0,3,0,1,1,2.7826,2.0256,1.2425,1.1522,4.7715,1.1434,4.817,2.1624,3.4078,6.1818,1.2877,6.586,6.5668,4.4125,15.354,20.389,17.296,4.8023,11.876,2.4745,1,11414,1,1,0,0,0,0,0
